# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T23:42:11Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; summary reference (match_rate_per_food.tsv) = skeletal_muscle_with_non_protein_metabolite_pools_and_blood; comparison baseline (the difference_pp_ columns) = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 dc32c3899d5f0e94b959078229918a31ba0b916cf102f4e4afa73484433c83e8
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 117997e6b1b2a0c203f836446d48add4054dce7e7bc4182ff2d114475a7c586f
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 72b632ff1fece7b2572df3e7d72461adb2a4c04d42b17026b0ea61535330f754
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 5402bda41426d17f189ea99d5091f763b37ad99fd6528a65f7f08a1d7065f27f
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.reference.blood = outputs/blood/standard/_calculated_amino_acid_standard.tsv sha256 de970880e11d08ce8878eccce2cfb07e165a0eb7f9b01720f196542b7469daab
# input.reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = outputs/composite/_calculated_amino_acid_standard_composite.tsv sha256 85a2b165e9a85a46b868b603eeae6f30c8a5b2ccd61683fdfa9553abf1579997
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# reference.blood = blood: plasma + erythrocytes at the base split (haemoglobin share as measured), reference male | outputs/blood/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 5.41114, I 2.34354, L 11.308, K 8.29135, M 1.63704, F 6.03455, T 5.04357, W 1.91394, V 8.187
# reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = skeletal muscle protein + non-protein metabolite pools (carnosine) and blood, mixed by protein mass (Layer C), reference male | outputs/composite/_calculated_amino_acid_standard_composite.tsv column composite | scored set fao_2013_indispensable (HILKMFTWV) | values: H 3.32649, I 4.60745, L 9.17611, K 9.13469, M 2.38384, F 4.56337, T 5.0595, W 1.64053, V 6.52979
# THE SUMMARY TABLE: one row per food, scored against skeletal_muscle_with_non_protein_metabolite_pools_and_blood only — the most complete reference built so far, and the one this table follows as categories are added (D127, D128). The reference is named here rather than in a column because it is the same on every row. Every reference side by side, with the differences: match_rate_by_reference.tsv. The spreadsheet's walk per food and reference: match_rate_steps.tsv. A food this reference cannot score is absent here and its reason is in foods_not_scored.tsv. eaa_g_per_100g = the sum of the reference's scored amino acids as published; eaa_percent_of_protein = 100 x eaa_g_per_100g / protein_g_per_100g; ratio_<letter> = food share / reference share (Step 7)
source	source_detail	food_id	description	food_category	match_rate_percent	limiting_amino_acid	eaa_g_per_100g	protein_g_per_100g	eaa_percent_of_protein	ratio_F	ratio_H	ratio_I	ratio_K	ratio_L	ratio_M	ratio_T	ratio_V	ratio_W
usda	sr_legacy_food 2018-04	167527	Bread, pound cake type, pan de torta salvadoran	Baked Products	35.6209	K	2.1400	7.06	30.31	1.6638	0.6521	1.1299	0.3562	1.2766	1.6380	0.6860	1.0963	1.1901
usda	sr_legacy_food 2018-04	167535	Tortillas, ready-to-bake or -fry, flour, shelf stable	Baked Products	37.8825	K	1.9720	8.01	24.62	1.7333	1.0544	1.1802	0.3788	1.1775	1.1653	0.8468	0.9662	1.1766
usda	sr_legacy_food 2018-04	167537	Snacks, corn-based, extruded, chips, plain	Snacks	37.5311	K	2.5050	6.17	40.60	1.3076	1.1142	0.9452	0.3753	1.6217	1.0650	0.9010	0.9394	0.5196
usda	sr_legacy_food 2018-04	167538	Snacks, corn-based, extruded, chips, barbecue-flavor	Snacks	53.9740	K	2.6740	7	38.20	1.2668	1.0438	1.0437	0.5397	1.4133	0.9759	0.9573	0.9491	0.6667
usda	sr_legacy_food 2018-04	167539	Snacks, corn-based, extruded, cones, plain	Snacks	37.3905	K	2.2290	5.8	38.43	1.3052	1.1144	0.9447	0.3739	1.6228	1.0658	0.9015	0.9409	0.5205
usda	sr_legacy_food 2018-04	167542	Snacks, granola bars, hard, plain	Snacks	61.6551	K	3.2970	10.1	32.64	1.4779	0.9143	1.0757	0.6166	1.1109	1.0454	0.7347	1.0954	1.5191
usda	sr_legacy_food 2018-04	167543	Snacks, granola bars, hard, almond	Snacks	59.8210	K	2.6590	7.7	34.53	1.4920	0.9342	1.0951	0.5982	1.1130	0.9887	0.7626	1.0855	1.5111
usda	sr_legacy_food 2018-04	167544	Snacks, granola bars, soft, uncoated, raisin	Snacks	57.3980	K	2.6650	7.6	35.07	1.5040	0.9583	1.1531	0.5740	1.0725	1.0303	0.8848	1.0964	1.1467
usda	sr_legacy_food 2018-04	167545	Snacks, granola bars, soft, coated, milk chocolate coating, chocolate chip	Snacks	67.0922	H	2.1840	5.8	37.66	1.3554	0.6709	1.2456	0.6725	1.0980	1.0165	0.9494	1.1230	0.9069
usda	sr_legacy_food 2018-04	167546	Candies, honey-combed, with peanut butter	Sweets	53.9512	K	2.5150	8.72	28.84	1.9092	1.2152	0.9695	0.5395	1.2210	0.8053	0.7515	0.8678	1.0239
usda	sr_legacy_food 2018-04	167547	Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter	Snacks	70.2401	K	3.7550	10.2	36.81	1.3816	0.8473	1.2235	0.7024	1.0832	0.8972	0.9456	1.0508	0.9269
usda	sr_legacy_food 2018-04	167548	Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip	Snacks	59.0190	K	3.0740	9.8	31.37	1.6447	1.0714	1.1406	0.5902	1.0549	0.8299	0.9850	1.0014	0.9297
usda	sr_legacy_food 2018-04	167549	Snacks, popcorn, oil-popped, microwave, regular flavor, no trans fat	Snacks	37.3649	K	3.4410	7.29	47.20	1.3067	1.1153	0.9458	0.3736	1.6216	1.0696	0.9013	0.9400	0.5181
usda	sr_legacy_food 2018-04	167550	Snacks, popcorn, cakes	Snacks	42.9458	K	3.6920	9.7	38.06	1.3446	1.0584	1.0152	0.4295	1.4429	1.1077	0.9021	1.0071	0.6975
usda	sr_legacy_food 2018-04	167551	Snacks, popcorn, caramel-coated, with peanuts	Snacks	44.6097	K	2.2670	6.4	35.42	1.4359	1.1204	1.0089	0.4461	1.4304	0.9621	0.9349	0.9502	0.6491
usda	sr_legacy_food 2018-04	167552	Snacks, popcorn, caramel-coated, without peanuts	Snacks	87.9339	V	1.4310	3.8	37.66	1.0948	1.0630	1.1054	0.9979	1.0040	0.9934	0.9682	0.8793	0.8898
usda	sr_legacy_food 2018-04	167553	Snacks, potato chips, made from dried potatoes, reduced fat	Snacks	61.1521	W	2.0360	4.56	44.65	1.2891	0.8568	1.2273	0.8811	0.9169	0.6217	1.1041	1.1488	0.6115
usda	sr_legacy_food 2018-04	167554	Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor	Snacks	79.1040	M	2.5110	6.6	38.05	1.1749	0.8225	1.2559	0.8844	0.9771	0.7910	1.0377	1.0759	0.8114
usda	sr_legacy_food 2018-04	167555	Snacks, pretzels, hard, plain, salted	Snacks	41.2655	K	3.1650	10.04	31.52	1.6713	0.9700	1.2956	0.4127	1.2100	1.0890	0.7247	1.0782	0.8672
usda	sr_legacy_food 2018-04	167556	Snacks, pretzels, hard, confectioner's coating, chocolate-flavor	Snacks	53.5496	K	2.4010	7.5	32.01	1.5126	0.9474	1.2043	0.5355	1.1188	1.0625	0.9592	0.9830	1.1314
usda	sr_legacy_food 2018-04	167557	Snacks, rice cakes, brown rice, sesame seed	Snacks	51.9926	K	2.8150	7.6	37.04	1.4130	0.9568	1.1489	0.5199	1.1232	1.2037	0.9094	1.1213	1.0052
usda	sr_legacy_food 2018-04	167559	Snacks, tortilla chips, nacho cheese	Snacks	49.4099	K	2.9930	7.36	40.67	1.2712	1.1097	0.9964	0.4941	1.4891	1.0605	0.8645	0.9549	0.6240
usda	sr_legacy_food 2018-04	167560	Snacks, tortilla chips, ranch-flavor	Snacks	43.7882	K	2.8550	7.19	39.71	1.2756	1.0900	0.9881	0.4379	1.5434	1.0504	0.9159	0.9462	0.5749
usda	sr_legacy_food 2018-04	167561	Snacks, trail mix, regular	Snacks	58.9059	K	4.4430	13.8	32.20	1.5066	1.1213	1.1679	0.5891	1.0134	0.8854	0.9954	1.0529	1.0572
usda	sr_legacy_food 2018-04	167567	Baking chocolate, unsweetened, liquid	Sweets	58.9536	M	4.1290	12.1	34.12	1.4388	0.7098	1.1493	0.7495	0.9030	0.5895	1.0688	1.2569	1.2473
usda	sr_legacy_food 2018-04	167568	Baking chocolate, unsweetened, squares	Sweets	66.1635	K	3.6100	14.32	25.21	1.4794	0.8311	1.1443	0.6616	0.9740	0.7552	0.9404	1.2899	1.0190
usda	sr_legacy_food 2018-04	167573	Ice creams, vanilla, rich	Sweets	81.5690	H	1.4200	3.5	40.57	1.0674	0.8157	1.2914	0.8875	1.0617	1.0422	0.8917	1.0263	0.8170
usda	sr_legacy_food 2018-04	167575	Ice creams, vanilla	Sweets	81.7069	H	1.5030	3.5	42.94	1.0626	0.8171	1.3072	0.8723	1.0636	1.0495	0.8913	1.0264	0.8472
usda	sr_legacy_food 2018-04	167576	Ice creams, vanilla, light, soft-serve	Sweets	80.8295	H	2.0200	4.9	41.22	1.0626	0.8083	1.2968	0.8830	1.0619	1.0508	0.8948	1.0277	0.8265
usda	sr_legacy_food 2018-04	167588	Puddings, banana, dry mix, instant, prepared with 2% milk	Sweets	81.4504	H	1.2850	2.76	46.56	1.0608	0.8145	1.3094	0.8661	1.0669	1.0608	0.8925	1.0235	0.8588
usda	sr_legacy_food 2018-04	167589	Puddings, banana, dry mix, regular, prepared with 2% milk	Sweets	80.8695	H	1.3460	2.9	46.41	1.0581	0.8087	1.3099	0.8684	1.0674	1.0561	0.8930	1.0247	0.8619
usda	sr_legacy_food 2018-04	167598	Udi's, Gluten Free, Soft & Delicious White Sandwich Bread	Baked Products	77.6713	K	2.2900	5.4	42.41	1.4215	0.7922	1.0999	0.7767	1.0162	1.6157	0.9215	0.8693	0.9885
usda	sr_legacy_food 2018-04	167602	Seaweed, Canadian Cultivated EMI-TSUNOMATA, dry	Vegetables and Vegetable Products	65.0068	H	4.9160	15.34	32.05	1.6699	0.6501	1.1539	0.7763	0.9293	1.0062	1.0881	0.9602	0.9325
usda	sr_legacy_food 2018-04	167603	Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated	Vegetables and Vegetable Products	65.3419	H	0.5980	1.86	32.15	1.6671	0.6534	1.1457	0.7733	0.9306	1.0095	1.0894	0.9630	0.9464
usda	sr_legacy_food 2018-04	167634	Mutton, cooked, roasted (Navajo)	American Indian/Alaska Native Foods	52.0154	W	13.9810	33.43	41.82	1.0179	0.9732	1.1444	1.0901	1.0001	1.2786	0.9207	0.8532	0.5202
usda	sr_legacy_food 2018-04	167636	Tamales (Navajo)	American Indian/Alaska Native Foods	58.9516	W	2.4960	6.28	39.75	1.1208	1.0958	1.0939	0.8694	1.1512	1.1703	0.8786	0.9057	0.5895
usda	sr_legacy_food 2018-04	167638	Fish, halibut, raw, with skin (Alaska Native)	American Indian/Alaska Native Foods	79.3395	H	8.7770	20.53	42.75	0.9516	0.7934	1.0825	1.0538	0.9211	1.7727	0.9973	0.8359	1.0027
usda	sr_legacy_food 2018-04	167639	Fish, salmon, coho (silver), raw (Alaska Native)	American Indian/Alaska Native Foods	78.0597	H	8.7600	22.56	38.83	1.0568	0.7806	1.0351	1.0500	0.9298	1.5783	1.0160	0.8359	1.0660
usda	sr_legacy_food 2018-04	167642	Fish, salmon, red, canned, bones removed (Alaska Native)	American Indian/Alaska Native Foods	85.9738	H	11.2000	27.31	41.01	1.0354	0.8597	1.0975	1.0481	0.9215	1.3040	1.0240	0.9204	0.8843
usda	sr_legacy_food 2018-04	167643	Fish, whitefish, eggs (Alaska Native)	American Indian/Alaska Native Foods	83.3849	H	8.8700	14.66	60.50	1.0322	0.8338	1.2154	0.9167	0.9354	1.2294	1.0447	1.0259	0.8932
usda	sr_legacy_food 2018-04	167645	Fish, salmon, red, (sockeye), canned, smoked (Alaska Native)	American Indian/Alaska Native Foods	73.7993	W	13.4200	35.19	38.14	1.0537	0.8527	1.0886	1.0376	0.9462	1.3205	1.0461	0.9112	0.7380
usda	sr_legacy_food 2018-04	167647	Fish, salmon, king, with skin, kippered, (Alaska Native)	American Indian/Alaska Native Foods	81.0741	W	8.9350	23.19	38.53	1.0235	0.8575	1.0250	1.0818	0.9376	1.3622	1.0495	0.8888	0.8107
usda	sr_legacy_food 2018-04	167648	Fish, sheefish, raw (Alaska Native)	American Indian/Alaska Native Foods	71.1655	W	8.3500	22.25	37.53	1.0355	0.8691	1.0377	1.1077	0.9209	1.4693	1.0329	0.8514	0.7117
usda	sr_legacy_food 2018-04	167649	Buffalo, free range, top round steak, raw (Shoshone Bannock)	American Indian/Alaska Native Foods	76.7914	W	8.2910	21.44	38.67	1.0122	1.1850	1.1277	0.9157	1.0434	1.4022	0.9395	0.8223	0.7679
usda	sr_legacy_food 2018-04	167650	Seal, bearded (Oogruk), meat, partially dried (Alaska Native)	American Indian/Alaska Native Foods	71.7901	W	23.6890	62.38	37.98	1.0620	1.3113	1.0067	1.0838	1.0298	1.0456	0.9443	0.7317	0.7179
usda	sr_legacy_food 2018-04	167651	Buffalo, free range, top round steak, cooked (Shoshone Bannock)	American Indian/Alaska Native Foods	76.7515	W	12.5720	32.51	38.67	1.0123	1.1855	1.1276	0.9160	1.0434	1.4018	0.9393	0.8222	0.7675
usda	sr_legacy_food 2018-04	167652	Elk, free range, roast, eye of round, raw (Shoshone Bannock)	American Indian/Alaska Native Foods	71.8368	W	8.9810	19.74	45.50	0.9673	1.1188	1.0702	0.8737	0.9914	1.3986	0.7621	1.2111	0.7184
usda	sr_legacy_food 2018-04	167653	Corn, dried, yellow (Northern Plains Indians)	American Indian/Alaska Native Foods	51.8712	K	4.8790	14.48	33.69	1.3386	0.8953	1.0015	0.5187	1.5222	1.1695	0.8105	0.9544	0.5452
usda	sr_legacy_food 2018-04	167654	Smelt, dried (Alaska Native)	American Indian/Alaska Native Foods	72.3548	H	19.4800	56.19	34.67	1.0496	0.7235	1.1120	0.9626	0.9921	1.2396	1.1257	0.9708	0.7408
usda	sr_legacy_food 2018-04	167658	Restaurant, Mexican, soft taco with ground beef, cheese and lettuce	Restaurant Foods	73.0805	W	4.8400	12.56	38.54	1.2569	0.9111	1.0492	0.9901	1.0505	1.1266	0.9005	0.8725	0.7308
usda	sr_legacy_food 2018-04	167659	Restaurant, Latino, chicken and rice, entree, prepared	Restaurant Foods	89.8084	V	4.9000	12.02	40.77	1.0671	1.1335	1.1289	0.9593	0.9633	1.2161	0.9325	0.8981	0.9124
usda	sr_legacy_food 2018-04	167660	Restaurant, Latino, empanadas, beef, prepared	Restaurant Foods	77.5422	K	4.0240	11.31	35.58	1.2539	1.0716	1.1543	0.7754	1.1252	1.0017	0.9417	0.9028	0.8298
usda	sr_legacy_food 2018-04	167661	Restaurant, Latino, pupusas con frijoles (pupusas, bean)	Restaurant Foods	70.3687	K	2.1160	5.59	37.85	1.3942	1.0816	1.0428	0.7037	1.2552	0.9203	0.9193	0.8668	0.7355
usda	sr_legacy_food 2018-04	167662	Restaurant, Latino, pupusas con queso (pupusas, cheese)	Restaurant Foods	77.6034	T	5.4150	11.72	46.20	1.1741	0.9484	1.0513	0.8165	1.2052	1.2443	0.7760	0.9728	0.7943
usda	sr_legacy_food 2018-04	167663	Restaurant, Latino, pupusas del cerdo (pupusas, pork)	Restaurant Foods	77.5869	W	4.4130	11.51	38.34	1.0673	1.1194	1.0411	0.9028	1.1189	1.1826	0.9564	0.8554	0.7759
usda	sr_legacy_food 2018-04	167664	Restaurant, Latino, tamale, corn	Restaurant Foods	57.1958	K	1.3150	3.48	37.79	1.2068	0.9763	0.9807	0.5720	1.5004	0.9922	0.8791	0.9407	0.7316
usda	sr_legacy_food 2018-04	167665	Restaurant, Mexican, spanish rice	Restaurant Foods	63.1624	K	1.0540	3.28	32.13	1.4767	0.9401	1.0420	0.6316	1.1520	1.3118	0.8531	0.9241	1.1813
usda	sr_legacy_food 2018-04	167666	Restaurant, Mexican, refried beans	Restaurant Foods	60.5778	M	2.6360	6.91	38.15	1.4935	1.0376	1.0396	1.0276	1.0344	0.6058	0.9294	0.7794	0.7622
usda	sr_legacy_food 2018-04	167667	Restaurant, Chinese, egg rolls, assorted	Restaurant Foods	69.9209	W	2.6710	8.28	32.26	1.3711	0.9561	1.1166	0.7002	1.1004	1.0717	1.1645	0.8810	0.6992
usda	sr_legacy_food 2018-04	167668	Restaurant, Chinese, fried rice, without meat	Restaurant Foods	55.2939	K	1.5900	4.05	39.26	1.4395	0.8250	1.0963	0.5529	1.0659	1.3962	0.9983	1.1223	0.9254
usda	sr_legacy_food 2018-04	167669	CRACKER BARREL, steak fries	Restaurant Foods	70.9105	K	0.8600	3.26	26.38	1.5377	0.8113	1.1716	0.7091	0.8236	0.9057	0.9602	1.2400	1.3161
usda	sr_legacy_food 2018-04	167670	CRACKER BARREL, grilled sirloin steak	Restaurant Foods	73.6147	W	15.7600	31.52	50.00	0.8882	1.0794	1.0344	0.9996	0.8972	1.0256	0.8867	1.3032	0.7361
usda	sr_legacy_food 2018-04	167671	CRACKER BARREL, macaroni n' cheese plate, from kid's menu	Restaurant Foods	53.9540	T	3.0780	6.46	47.65	1.3022	1.0156	1.0802	0.9675	1.1374	1.1451	0.5395	0.9354	0.7814
usda	sr_legacy_food 2018-04	167672	DENNY'S, french fries	Restaurant Foods	60.2035	H	1.1590	3.41	33.99	1.3253	0.6020	1.0519	0.6182	0.8381	0.6721	0.8787	1.8586	1.2207
usda	sr_legacy_food 2018-04	167673	DENNY'S, top sirloin steak	Restaurant Foods	85.2399	K	12.0490	28.9	41.69	1.0309	1.1478	1.1715	0.8524	1.0211	1.1976	1.0440	0.8797	0.8924
usda	sr_legacy_food 2018-04	167674	Restaurant, Chinese, lemon chicken	Restaurant Foods	81.9270	W	4.8700	11.87	41.03	0.9985	1.0459	1.1110	0.9997	1.0160	1.3196	0.9665	0.8321	0.8193
usda	sr_legacy_food 2018-04	167675	Restaurant, Chinese, general tso's chicken	Restaurant Foods	77.1532	W	5.2080	12.9	40.37	1.0997	0.8923	1.0911	1.0626	0.9966	1.2414	0.9725	0.8286	0.7715
usda	sr_legacy_food 2018-04	167676	Restaurant, Chinese, kung pao chicken	Restaurant Foods	64.1491	K	3.5570	9.76	36.44	1.1497	1.0397	1.2208	0.6415	1.1023	1.3139	1.0498	0.9394	0.9387
usda	sr_legacy_food 2018-04	167678	Restaurant, Chinese, chicken and vegetables	Restaurant Foods	81.0043	W	2.5850	8.18	31.60	1.0389	0.9663	1.1927	0.8925	1.0118	1.2279	1.0861	0.8856	0.8100
usda	sr_legacy_food 2018-04	167679	Restaurant, Chinese, orange chicken	Restaurant Foods	62.1242	W	5.1470	14.46	35.59	1.0080	0.9734	1.1275	1.0446	0.9839	1.2864	1.0268	0.8481	0.6212
usda	sr_legacy_food 2018-04	167680	Restaurant, Italian, spaghetti with meat sauce	Restaurant Foods	65.7660	K	1.7850	5.79	30.83	1.4988	1.1102	1.1120	0.6577	1.0571	1.1891	0.9869	0.8921	0.8560
usda	sr_legacy_food 2018-04	167697	Milk, buttermilk, fluid, cultured, reduced fat	Dairy and Egg Products	78.2260	W	1.8810	4.1	45.88	1.1465	0.9200	1.1356	0.9267	1.0435	1.1077	0.8536	1.0129	0.7823
usda	sr_legacy_food 2018-04	167712	Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium	Pork Products	58.0581	W	15.1090	37.04	40.79	0.9891	1.2857	1.1583	1.0333	0.9657	1.0620	0.8805	0.9274	0.5806
usda	sr_legacy_food 2018-04	167742	Mollusks, scallop, (bay and sea), cooked, steamed	Finfish and Shellfish Products	72.7773	H	6.0210	20.54	29.31	1.0087	0.7278	1.1580	1.0618	1.0301	1.5751	0.9585	0.7616	0.8130
usda	sr_legacy_food 2018-04	167759	Sapodilla, raw	Fruits and Fruit Juices	40.8536	M	0.1430	0.44	32.50	0.9248	1.5614	1.0569	1.3860	0.8491	0.4085	0.7699	0.7954	0.9894
usda	sr_legacy_food 2018-04	167760	Sapote, mamey, raw	Fruits and Fruit Juices	67.3915	L	0.5480	1.45	37.79	1.1324	1.2478	1.1215	0.6770	0.6739	0.8529	1.4232	0.9470	2.5302
usda	sr_legacy_food 2018-04	167762	Strawberries, raw	Fruits and Fruit Juices	24.9661	M	0.1560	0.67	23.28	1.2390	1.0735	1.0334	0.8470	1.1026	0.2497	1.1763	0.8659	1.4511
usda	sr_legacy_food 2018-04	167765	Watermelon, raw	Fruits and Fruit Juices	47.5744	H	0.1760	0.61	28.85	0.8670	0.4757	1.0877	1.7902	0.5174	0.6639	1.4076	0.6463	1.1254
usda	sr_legacy_food 2018-04	167772	Applesauce, canned, unsweetened, with added ascorbic acid	Fruits and Fruit Juices	74.8983	M	0.0520	0.17	30.59	0.9781	0.8051	1.1625	0.9773	0.9729	0.7490	1.0587	1.0937	1.0883
usda	sr_legacy_food 2018-04	167773	Applesauce, canned, sweetened, with salt	Fruits and Fruit Juices	69.5484	M	0.0560	0.18	31.11	0.9083	0.7476	1.2594	0.9982	0.9937	0.6955	1.1469	1.0156	1.0106
usda	sr_legacy_food 2018-04	167776	Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)	Fruits and Fruit Juices	28.7735	H	0.0970	0.39	24.87	1.1536	0.2877	1.2464	0.9430	1.0431	0.4015	1.1351	1.3192	0.5834
usda	sr_legacy_food 2018-04	167777	Pears, raw, red anjou	Fruits and Fruit Juices	17.2286	H	0.0810	0.33	24.55	1.2559	0.1723	1.2439	0.9411	1.0618	0.4808	1.1327	1.3165	0.3493
usda	sr_legacy_food 2018-04	167778	Pears, raw, bosc (Includes foods for USDA's Food Distribution Program)	Fruits and Fruit Juices	16.0404	H	0.0870	0.36	24.17	1.1693	0.1604	1.2739	0.9346	1.0467	0.4477	1.1601	1.3074	0.6505
usda	sr_legacy_food 2018-04	167779	Pears, raw, green anjou (Includes foods for USDA's Food Distribution Program)	Fruits and Fruit Juices	25.6058	H	0.1090	0.44	24.77	1.2133	0.2561	1.2016	0.9325	1.0211	0.5360	1.1785	1.3044	0.5192
usda	sr_legacy_food 2018-04	167794	Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E	Fruits and Fruit Juices	49.3001	M	0.0790	0.68	11.62	1.4165	0.5299	0.5101	1.2866	0.9606	0.4930	1.0453	1.1699	0.7164
usda	sr_legacy_food 2018-04	167810	Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw	Pork Products	72.7560	W	7.9730	18.22	43.76	0.9493	1.2987	1.0906	1.0562	0.9505	1.1846	0.9390	0.8587	0.7276
usda	sr_legacy_food 2018-04	167811	Pork, fresh, backfat, raw	Pork Products	82.2451	W	1.2730	2.92	43.60	0.9350	1.2826	1.0843	1.0499	0.9299	1.1779	0.9586	0.8824	0.8225
usda	sr_legacy_food 2018-04	167813	Pork, fresh, separable fat, raw	Pork Products	77.4097	W	4.0210	9.25	43.47	0.9715	1.3049	1.0975	1.0401	0.9574	1.2301	0.9287	0.8274	0.7741
usda	sr_legacy_food 2018-04	167814	Pork, fresh, leg (ham), rump half, separable lean and fat, raw	Pork Products	77.3802	W	8.8130	20.27	43.48	0.9719	1.3064	1.0975	1.0397	0.9581	1.2286	0.9287	0.8268	0.7738
usda	sr_legacy_food 2018-04	167815	Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted	Pork Products	77.5386	W	11.7510	27.03	43.47	0.9722	1.3063	1.0975	1.0397	0.9579	1.2280	0.9284	0.8270	0.7754
usda	sr_legacy_food 2018-04	167816	Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)	Pork Products	77.5990	W	9.4810	21.81	43.47	0.9721	1.3056	1.0978	1.0399	0.9578	1.2283	0.9281	0.8271	0.7760
usda	sr_legacy_food 2018-04	167817	Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted	Pork Products	77.5810	W	12.5470	28.86	43.48	0.9721	1.3058	1.0977	1.0397	0.9580	1.2277	0.9280	0.8272	0.7758
usda	sr_legacy_food 2018-04	167818	Pork, fresh, loin, whole, separable lean and fat, raw	Pork Products	81.0757	W	8.5160	19.74	43.14	0.9377	1.2618	1.0766	1.0539	0.9339	1.1754	0.9600	0.8882	0.8108
usda	sr_legacy_food 2018-04	167819	Pork, fresh, loin, whole, separable lean and fat, cooked, braised	Pork Products	80.9787	W	11.7410	27.23	43.12	0.9375	1.2611	1.0761	1.0544	0.9342	1.1743	0.9604	0.8883	0.8098
usda	sr_legacy_food 2018-04	167820	Pork, fresh, loin, whole, separable lean and fat, cooked, broiled	Pork Products	81.1016	W	11.7930	27.32	43.17	0.9368	1.2626	1.0765	1.0540	0.9339	1.1757	0.9601	0.8880	0.8110
usda	sr_legacy_food 2018-04	167821	Pork, fresh, loin, whole, separable lean and fat, cooked, roasted	Pork Products	82.0092	W	11.7660	27.09	43.43	0.9338	1.2726	1.0798	1.0504	0.9322	1.1801	0.9607	0.8858	0.8201
usda	sr_legacy_food 2018-04	167822	Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw	Pork Products	77.6280	W	8.3110	19.56	42.49	0.9719	1.3064	1.0971	1.0395	0.9581	1.2278	0.9284	0.8272	0.7763
usda	sr_legacy_food 2018-04	167823	Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised	Pork Products	77.4851	W	11.5400	26.54	43.48	0.9723	1.3060	1.0975	1.0397	0.9579	1.2285	0.9279	0.8274	0.7749
usda	sr_legacy_food 2018-04	167824	Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled	Pork Products	77.4051	W	10.3090	23.72	43.46	0.9720	1.3063	1.0976	1.0397	0.9579	1.2278	0.9283	0.8275	0.7741
