# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T22:31:35Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 6256ed3e67b2dd48e5b228b8530a3ceb359221f1b8394ec0a3c36c2c6da5ed97
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 117997e6b1b2a0c203f836446d48add4054dce7e7bc4182ff2d114475a7c586f
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 72b632ff1fece7b2572df3e7d72461adb2a4c04d42b17026b0ea61535330f754
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 5402bda41426d17f189ea99d5091f763b37ad99fd6528a65f7f08a1d7065f27f
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.reference.blood = outputs/blood/standard/_calculated_amino_acid_standard.tsv sha256 de970880e11d08ce8878eccce2cfb07e165a0eb7f9b01720f196542b7469daab
# input.reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = outputs/composite/_calculated_amino_acid_standard_composite.tsv sha256 85a2b165e9a85a46b868b603eeae6f30c8a5b2ccd61683fdfa9553abf1579997
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# reference.blood = blood: plasma + erythrocytes at the base split (haemoglobin share as measured), reference male | outputs/blood/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 5.41114, I 2.34354, L 11.308, K 8.29135, M 1.63704, F 6.03455, T 5.04357, W 1.91394, V 8.187
# reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = skeletal muscle protein + non-protein metabolite pools (carnosine) and blood, mixed by protein mass (Layer C), reference male | outputs/composite/_calculated_amino_acid_standard_composite.tsv column composite | scored set fao_2013_indispensable (HILKMFTWV) | values: H 3.32649, I 4.60745, L 9.17611, K 9.13469, M 2.38384, F 4.56337, T 5.0595, W 1.64053, V 6.52979
# every scored food under reference gorissen_2018_human_muscle, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
4480	usda	sr_legacy_food 2018-04	172828	English muffins, plain, unenriched, with calcium propionate (includes sourdough)	48.5444	K	7.7
4481	usda	sr_legacy_food 2018-04	173238	English muffins, plain, unenriched, without calcium propionate (includes sourdough)	48.5444	K	7.7
4482	usda	sr_legacy_food 2018-04	169021	CRACKER BARREL, onion rings, thick-cut	48.5284	K	4.78
4483	usda	sr_legacy_food 2018-04	168877	Rice, white, long-grain, regular, raw, enriched	48.5203	K	7.13
4484	usda	sr_legacy_food 2018-04	169756	Rice, white, long-grain, regular, raw, unenriched	48.5203	K	7.13
4485	usda	sr_legacy_food 2018-04	170926	Spices, ginger, ground	48.5038	K	8.98
4486	usda	sr_legacy_food 2018-04	168930	Rice, white, medium-grain, cooked, unenriched	48.4636	K	2.38
4487	usda	sr_legacy_food 2018-04	168880	Rice, white, medium-grain, enriched, cooked	48.4636	K	2.38
4488	usda	sr_legacy_food 2018-04	168883	Rice, white, glutinous, unenriched, uncooked	48.4378	K	6.81
4489	usda	sr_legacy_food 2018-04	169753	Rice, white, long-grain, regular, cooked, enriched, with salt	48.4315	K	2.69
4490	usda	sr_legacy_food 2018-04	168935	Rice, white, long-grain, regular, cooked, unenriched, with salt	48.4315	K	2.69
4491	usda	sr_legacy_food 2018-04	168878	Rice, white, long-grain, regular, enriched, cooked	48.4315	K	2.69
4492	usda	sr_legacy_food 2018-04	169757	Rice, white, long-grain, regular, unenriched, cooked without salt	48.4315	K	2.69
4493	usda	sr_legacy_food 2018-04	168881	Rice, white, short-grain, enriched, uncooked	48.4291	K	6.5
4494	usda	sr_legacy_food 2018-04	168931	Rice, white, short-grain, raw, unenriched	48.4291	K	6.5
4495	usda	sr_legacy_food 2018-04	169991	Chard, swiss, raw	48.4212	M	1.8
4496	usda	sr_legacy_food 2018-04	172806	Bread, crumbs, dry, grated, seasoned	48.3989	K	14.13
4497	usda	sr_legacy_food 2018-04	168932	Rice, white, short-grain, cooked, unenriched	48.2955	K	2.36
4498	usda	sr_legacy_food 2018-04	168882	Rice, white, short-grain, enriched, cooked	48.2955	K	2.36
4499	usda	sr_legacy_food 2018-04	167970	Snacks, tortilla chips, taco-flavor	48.2461	K	7.9
4500	usda	sr_legacy_food 2018-04	170925	Spices, dill seed	48.1278	M	15.98
4501	usda	sr_legacy_food 2018-04	170415	Onion rings, breaded, par fried, frozen, prepared, heated in oven	48.0545	K	4.14
4502	usda	sr_legacy_food 2018-04	172016	Wheat flour, white (industrial), 9% protein, bleached, enriched	48.0211	K	8.89
4503	usda	sr_legacy_food 2018-04	172017	Wheat flour, white (industrial), 9% protein, bleached, unenriched	48.0211	K	8.89
4504	usda	sr_legacy_food 2018-04	168901	Pasta, homemade, made with egg, cooked	47.9783	K	5.28
4505	usda	sr_legacy_food 2018-04	170414	Onion rings, breaded, par fried, frozen, unprepared	47.9662	K	3.15
4506	usda	sr_legacy_food 2018-04	172018	Wheat flour, white (industrial), 10% protein, bleached, enriched	47.9238	K	9.71
4507	usda	sr_legacy_food 2018-04	172019	Wheat flour, white (industrial), 10% protein, bleached, unenriched	47.9238	K	9.71
4508	usda	sr_legacy_food 2018-04	168938	Wheat flour, white (industrial), 10% protein, unbleached, enriched	47.9238	K	9.71
4509	usda	sr_legacy_food 2018-04	173529	Babyfood, cereal, mixed, prepared with whole milk	47.9220	K	4.14
4510	usda	sr_legacy_food 2018-04	167559	Snacks, tortilla chips, nacho cheese	47.9020	K	7.36
4511	usda	sr_legacy_food 2018-04	170256	Snacks, tortilla chips, nacho-flavor, made with enriched masa flour	47.9020	K	7.8
4512	usda	sr_legacy_food 2018-04	169983	Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)	47.7888	M	0.78
4513	usda	sr_legacy_food 2018-04	168844	Frostings, vanilla, creamy, dry mix, prepared with margarine	47.7836	K	0.34
4514	usda	sr_legacy_food 2018-04	173893	Cereals ready-to-eat, RALSTON TASTEEOS	47.7407	K	10.71
4515	usda	sr_legacy_food 2018-04	168592	Nuts, almonds, honey roasted, unblanched	47.4684	K	18.17
4516	usda	sr_legacy_food 2018-04	170108	Peppers, sweet, red, raw	47.3567	M	0.99
4517	usda	sr_legacy_food 2018-04	169714	Rice flour, white, unenriched	47.3357	K	5.95
4518	usda	sr_legacy_food 2018-04	169742	Rice noodles, dry	47.3357	K	5.95
4519	usda	sr_legacy_food 2018-04	168914	Rice noodles, cooked	47.2670	K	1.79
4520	usda	sr_legacy_food 2018-04	172690	Bread, whole-wheat, prepared from recipe	47.2523	K	8.4
4521	usda	sr_legacy_food 2018-04	172691	Bread, whole-wheat, prepared from recipe, toasted	47.2474	K	9.2
4522	usda	sr_legacy_food 2018-04	172252	Babyfood, finger snacks, GERBER, GRADUATES, PUFFS, apple and cinnamon	47.2133	K	6.19
4523	usda	sr_legacy_food 2018-04	169010	APPLEBEE'S, KRAFT, Macaroni & Cheese, from kid's menu	47.1344	K	5.01
4524	usda	sr_legacy_food 2018-04	173160	Snacks, shrimp cracker	47.0508	K	7.14
4525	usda	sr_legacy_food 2018-04	167857	Pork, fresh, variety meats and by-products, ears, frozen, raw	47.0299	M	22.45
4526	usda	sr_legacy_food 2018-04	174932	Cake, pudding-type, carrot, dry mix	47.0228	K	5.1
4527	usda	sr_legacy_food 2018-04	170568	Nuts, almonds, blanched	46.9480	K	21.4
4528	usda	sr_legacy_food 2018-04	168602	Nuts, almonds, oil roasted, lightly salted	46.9380	K	21.23
4529	usda	sr_legacy_food 2018-04	169419	Nuts, almonds, oil roasted, with salt added	46.9380	K	21.23
4530	usda	sr_legacy_food 2018-04	170159	Nuts, almonds, oil roasted, without salt added	46.9380	K	21.23
4531	usda	sr_legacy_food 2018-04	169679	Snacks, rice cakes, brown rice, corn	46.8235	K	8.4
4532	usda	sr_legacy_food 2018-04	169943	Persimmons, native, raw	46.7647	M	0.8
4533	usda	sr_legacy_food 2018-04	168858	Snacks, tortilla chips, nacho-flavor, reduced fat	46.7612	K	8.7
4534	usda	sr_legacy_food 2018-04	174978	Crackers, melba toast, rye (includes pumpernickel)	46.6857	K	11.6
4535	usda	sr_legacy_food 2018-04	168891	Wheat, soft red winter	46.6706	K	10.35
4536	usda	sr_legacy_food 2018-04	170964	Babyfood, cereal, mixed, dry fortified	46.6462	K	6.66
4537	usda	sr_legacy_food 2018-04	174930	Bread, stuffing, dry mix	46.4951	K	11
4538	usda	sr_legacy_food 2018-04	168518	Carrots, canned, no salt added, drained solids	46.4742	M	0.64
4539	usda	sr_legacy_food 2018-04	175057	Crackers, saltines, unsalted tops (includes oyster, soda, soup)	46.4533	K	9.2
4540	usda	sr_legacy_food 2018-04	175044	Bread, rice bran, toasted	46.3888	K	9.7
4541	usda	sr_legacy_food 2018-04	169942	Persimmons, japanese, dried	46.3782	M	1.38
4542	usda	sr_legacy_food 2018-04	174923	Bread, rice bran	46.3562	K	8.9
4543	usda	sr_legacy_food 2018-04	170559	Seeds, safflower seed meal, partially defatted	46.3037	K	35.62
4544	usda	sr_legacy_food 2018-04	170558	Seeds, safflower seed kernels, dried	46.2920	K	16.18
4545	usda	sr_legacy_food 2018-04	172742	Crackers, matzo, whole-wheat	46.2855	K	13.1
4546	usda	sr_legacy_food 2018-04	174785	Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil	46.2138	K	7.5
4547	usda	sr_legacy_food 2018-04	175068	Crackers, saltines, fat-free, low-sodium	46.1451	K	10.5
4548	usda	sr_legacy_food 2018-04	169941	Persimmons, japanese, raw	46.0736	M	0.58
4549	usda	sr_legacy_food 2018-04	172689	Bread, whole-wheat, commercially prepared, toasted	46.0673	K	16.27
4550	usda	sr_legacy_food 2018-04	167523	Pie crust, deep dish, frozen, unbaked, made with enriched flour	46.0397	K	5.52
4551	usda	sr_legacy_food 2018-04	172676	Bread, oat bran	45.9981	K	10.4
4552	usda	sr_legacy_food 2018-04	172677	Bread, oat bran, toasted	45.9546	K	11.4
4553	usda	sr_legacy_food 2018-04	169734	Noodles, egg, spinach, enriched, cooked	45.9309	K	5.04
4554	usda	sr_legacy_food 2018-04	173754	Broadbeans (fava beans), mature seeds, canned	45.8977	M	5.47
4555	usda	sr_legacy_food 2018-04	169316	Lima beans, immature seeds, cooked, boiled, drained, with salt	45.8874	M	6.81
4556	usda	sr_legacy_food 2018-04	169135	Lima beans, immature seeds, cooked, boiled, drained, without salt	45.8874	M	6.81
4557	usda	sr_legacy_food 2018-04	170966	Babyfood, cereal, mixed, with applesauce and bananas, strained	45.8874	K	0.71
4558	usda	sr_legacy_food 2018-04	167941	Crackers, cheese, reduced fat	45.8251	K	10
4559	usda	sr_legacy_food 2018-04	169729	Pasta, fresh-refrigerated, spinach, as purchased	45.7577	K	11.26
4560	usda	sr_legacy_food 2018-04	169730	Pasta, fresh-refrigerated, spinach, cooked	45.7576	K	5.06
4561	usda	sr_legacy_food 2018-04	169733	Noodles, egg, spinach, enriched, dry	45.7475	K	14.61
4562	usda	sr_legacy_food 2018-04	170967	Babyfood, cereal, mixed, with applesauce and bananas, junior, fortified	45.7009	K	0.71
4563	usda	foundation_food 2026-04	2346393	Nuts, almonds, whole, raw	45.6965	M	21.4504
4564	usda	sr_legacy_food 2018-04	168396	Lima beans, immature seeds, raw	45.6897	M	6.84
4565	usda	sr_legacy_food 2018-04	175028	Rolls, dinner, oat bran	45.6299	K	9.5
4566	usda	sr_legacy_food 2018-04	175059	Crackers, wheat, low salt	45.6297	K	8.6
4567	usda	sr_legacy_food 2018-04	169318	Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, with salt	45.6241	M	6.65
4568	usda	sr_legacy_food 2018-04	169956	Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt	45.6241	M	6.65
4569	usda	sr_legacy_food 2018-04	168550	Peppers, sweet, red, sauteed	45.6241	M	1.04
4570	usda	sr_legacy_food 2018-04	174918	Bread, pumpernickel	45.6072	K	8.7
4571	usda	sr_legacy_food 2018-04	170287	Bulgur, cooked	45.5557	K	3.08
4572	usda	sr_legacy_food 2018-04	170688	Bulgur, dry	45.5356	K	12.29
4573	usda	sr_legacy_food 2018-04	172823	Crackers, whole-wheat, low salt	45.5247	K	8.8
4574	usda	sr_legacy_food 2018-04	173798	Broadbeans (fava beans), mature seeds, cooked, boiled, with salt	45.5167	M	7.6
4575	usda	sr_legacy_food 2018-04	173753	Broadbeans (fava beans), mature seeds, cooked, boiled, without salt	45.5167	M	7.6
4576	usda	sr_legacy_food 2018-04	175205	Broadbeans (fava beans), mature seeds, raw	45.4991	M	26.12
4577	usda	sr_legacy_food 2018-04	168498	Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt	45.4578	M	6.07
4578	usda	sr_legacy_food 2018-04	169954	Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt	45.4578	M	6.07
4579	usda	sr_legacy_food 2018-04	172812	Crackers, matzo, egg and onion	45.4424	K	10
4580	usda	sr_legacy_food 2018-04	167965	Snacks, pretzels, hard, whole-wheat including both salted and unsalted	45.4155	K	11.1
4581	usda	sr_legacy_food 2018-04	169955	Lima beans, immature seeds, frozen, baby, unprepared	45.4026	M	7.59
4582	usda	sr_legacy_food 2018-04	168421	Kale, raw	45.3571	M	2.92
4583	usda	sr_legacy_food 2018-04	172672	Bread, cracked-wheat	45.2865	K	8.7
4584	usda	sr_legacy_food 2018-04	170186	Nuts, walnuts, black, dried	45.2736	K	24.06
4585	usda	sr_legacy_food 2018-04	169953	Lima beans, immature seeds, frozen, fordhook, unprepared	45.2736	M	6.4
4586	usda	sr_legacy_food 2018-04	169317	Lima beans, immature seeds, canned, no salt added, solids and liquids	45.2653	M	4.07
4587	usda	sr_legacy_food 2018-04	169136	Lima beans, immature seeds, canned, regular pack, solids and liquids	45.2653	M	4.07
4588	usda	sr_legacy_food 2018-04	169355	Kale, cooked, boiled, drained, with salt	45.2436	M	2.94
4589	usda	sr_legacy_food 2018-04	169238	Kale, cooked, boiled, drained, without salt	45.2436	M	2.94
4590	usda	sr_legacy_food 2018-04	169356	Kale, frozen, cooked, boiled, drained, with salt	45.2436	M	2.94
4591	usda	sr_legacy_food 2018-04	169240	Kale, frozen, cooked, boiled, drained, without salt	45.2436	M	2.94
4592	usda	sr_legacy_food 2018-04	172736	Cookies, sugar wafers with creme filling, regular	45.1705	K	3.84
4593	usda	sr_legacy_food 2018-04	174926	Bread, white, prepared from recipe, made with nonfat dry milk	45.0652	K	7.7
4594	usda	sr_legacy_food 2018-04	168885	Rye flour, dark	45.0621	K	15.91
4595	usda	sr_legacy_food 2018-04	169844	DENNY'S, onion rings	45.0480	K	5.29
4596	usda	sr_legacy_food 2018-04	170567	Nuts, almonds	45.0416	K	21.15
4597	usda	sr_legacy_food 2018-04	168596	Nuts, almonds, dry roasted, with salt added	45.0380	K	20.96
4598	usda	sr_legacy_food 2018-04	170158	Nuts, almonds, dry roasted, without salt added	45.0380	K	20.96
4599	usda	sr_legacy_food 2018-04	174820	Beverages, almond milk, chocolate, ready-to-drink	44.9697	K	0.63
4600	usda	sr_legacy_food 2018-04	172684	Bread, rye	44.9594	K	8.5
4601	usda	sr_legacy_food 2018-04	172685	Bread, rye, toasted	44.9182	K	9.4
4602	usda	foundation_food 2026-04	2346394	Nuts, walnuts, English, halves, raw	44.9115	K	14.5644
4603	usda	sr_legacy_food 2018-04	170120	Pumpkin leaves, cooked, boiled, drained, with salt	44.8980	H	2.72
4604	usda	sr_legacy_food 2018-04	168447	Pumpkin leaves, cooked, boiled, drained, without salt	44.8980	H	2.72
4605	usda	sr_legacy_food 2018-04	168888	Triticale flour, whole-grain	44.8854	K	13.18
4606	usda	sr_legacy_food 2018-04	169412	Seeds, sesame seed kernels, dried (decorticated)	44.8685	K	20.45
4607	usda	sr_legacy_food 2018-04	167933	Crackers, whole-wheat, reduced fat	44.8509	K	11.34
4608	usda	sr_legacy_food 2018-04	169718	Triticale	44.8403	K	13.05
4609	usda	sr_legacy_food 2018-04	175254	Lentils, mature seeds, cooked, boiled, with salt	44.7176	M	9.02
4610	usda	sr_legacy_food 2018-04	172421	Lentils, mature seeds, cooked, boiled, without salt	44.7176	M	9.02
4611	usda	sr_legacy_food 2018-04	170068	Watercress, raw	44.6974	M	2.3
4612	usda	sr_legacy_food 2018-04	172420	Lentils, raw	44.6695	M	24.63
4613	usda	sr_legacy_food 2018-04	173945	Bananas, dehydrated, or banana powder	44.6281	K	3.89
4614	usda	sr_legacy_food 2018-04	170582	Nuts, hazelnuts or filberts, blanched	44.5592	K	13.7
4615	usda	sr_legacy_food 2018-04	170581	Nuts, hazelnuts or filberts	44.5539	K	14.95
4616	usda	sr_legacy_food 2018-04	173914	Cereals, CREAM OF RICE, cooked with water, with salt	44.5378	I	0.9
4617	usda	sr_legacy_food 2018-04	174284	Lentils, pink or red, raw	44.5378	M	23.91
4618	usda	sr_legacy_food 2018-04	170583	Nuts, hazelnuts or filberts, dry roasted, without salt added	44.5307	K	15.03
4619	usda	sr_legacy_food 2018-04	172781	Pie, cherry, prepared from recipe	44.5266	K	2.8
4620	usda	sr_legacy_food 2018-04	173340	Macaroni and cheese dinner with dry sauce mix, boxed, uncooked	44.5009	K	13.86
4621	usda	sr_legacy_food 2018-04	170590	Nuts, pilinuts, dried	44.4811	K	10.8
4622	usda	sr_legacy_food 2018-04	168889	Wheat, hard red spring	44.4518	K	15.4
4623	usda	sr_legacy_food 2018-04	175021	Pie, pecan, commercially prepared	44.4154	K	4.5
4624	usda	sr_legacy_food 2018-04	174916	Bread, pita, whole-wheat	44.4111	K	9.8
4625	usda	sr_legacy_food 2018-04	172428	Peas, green, split, mature seeds, raw	44.4077	M	23.12
4626	usda	sr_legacy_food 2018-04	168893	Wheat flour, whole-grain (Includes foods for USDA's Food Distribution Program)	44.3747	K	13.21
4627	usda	sr_legacy_food 2018-04	170999	Babyfood, banana with mixed berries, strained	44.3618	M	1.01
4628	usda	sr_legacy_food 2018-04	168890	Wheat, hard red winter	44.2702	K	12.61
4629	usda	sr_legacy_food 2018-04	169731	Noodles, egg, dry, enriched	44.2518	K	14.16
4630	usda	sr_legacy_food 2018-04	169755	Noodles, egg, dry, unenriched	44.2518	K	14.16
4631	usda	sr_legacy_food 2018-04	169100	Orange juice, chilled, includes from concentrate	44.2486	H	0.68
4632	usda	sr_legacy_food 2018-04	169920	Orange juice, chilled, includes from concentrate, with added calcium	44.2486	H	0.68
4633	usda	sr_legacy_food 2018-04	169101	Orange juice, chilled, includes from concentrate, with added calcium and vitamin D	44.2486	H	0.68
4634	usda	sr_legacy_food 2018-04	167794	Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E	44.2486	H	0.68
4635	usda	sr_legacy_food 2018-04	175029	Rolls, dinner, rye	44.1575	K	10.3
4636	usda	sr_legacy_food 2018-04	169272	Pumpkin leaves, raw	44.1569	H	3.15
4637	usda	sr_legacy_food 2018-04	168919	Noodles, egg, cooked, enriched, with added salt	44.0942	K	4.54
4638	usda	sr_legacy_food 2018-04	169762	Noodles, egg, cooked, unenriched, with added salt	44.0942	K	4.54
4639	usda	sr_legacy_food 2018-04	169732	Noodles, egg, enriched, cooked	44.0942	K	4.54
4640	usda	sr_legacy_food 2018-04	168926	Noodles, egg, unenriched, cooked, without added salt	44.0942	K	4.54
4641	usda	sr_legacy_food 2018-04	172667	Biscuits, plain or buttermilk, frozen, baked	44.0414	K	6.2
4642	usda	sr_legacy_food 2018-04	170998	Babyfood, fruit, banana and strawberry, junior	43.9564	M	0.71
4643	usda	sr_legacy_food 2018-04	174979	Crackers, melba toast, wheat	43.9294	K	12.9
4644	usda	sr_legacy_food 2018-04	168887	Rye flour, light	43.8586	K	9.82
4645	usda	sr_legacy_food 2018-04	174902	Biscuits, plain or buttermilk, dry mix	43.8391	K	8
4646	usda	sr_legacy_food 2018-04	172818	Bread, white, commercially prepared, low sodium, no salt	43.7660	K	8.2
4647	usda	sr_legacy_food 2018-04	174925	Bread, white, commercially prepared, toasted	43.7529	K	9
4648	usda	sr_legacy_food 2018-04	172826	Bread, white, commercially prepared, toasted, low sodium no salt	43.7529	K	9
4649	usda	sr_legacy_food 2018-04	169745	Spelt, uncooked	43.6948	K	14.57
4650	usda	sr_legacy_food 2018-04	172749	Crackers, whole-wheat	43.6406	K	10.58
4651	usda	sr_legacy_food 2018-04	172797	Rolls, hamburger or hotdog, mixed-grain	43.6299	K	9.6
4652	usda	sr_legacy_food 2018-04	172666	Bagels, oat bran	43.6226	K	10.7
4653	usda	sr_legacy_food 2018-04	172680	Bread, raisin, enriched	43.6035	K	7.9
4654	usda	sr_legacy_food 2018-04	172817	Bread, raisin, unenriched	43.6035	K	7.9
4655	usda	sr_legacy_food 2018-04	172681	Bread, raisin, enriched, toasted	43.5281	K	8.6
4656	usda	sr_legacy_food 2018-04	169926	Papayas, raw	43.5021	M	0.47
4657	usda	sr_legacy_food 2018-04	170291	Fast foods, nachos, with cheese	43.4975	K	4.32
4658	usda	sr_legacy_food 2018-04	170336	TACO BELL, Nachos	43.4975	K	4.32
4659	usda	sr_legacy_food 2018-04	173733	Beans, baked, canned, with pork and tomato sauce	43.4515	M	5.15
4660	usda	sr_legacy_food 2018-04	169287	Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)	43.4087	H	3.63
4661	usda	sr_legacy_food 2018-04	171838	Crackers, multigrain	43.3899	K	7.1
4662	usda	sr_legacy_food 2018-04	169743	Wheat, KAMUT khorasan, uncooked	43.3376	K	14.54
4663	usda	sr_legacy_food 2018-04	167551	Snacks, popcorn, caramel-coated, with peanuts	43.2875	K	6.4
4664	usda	sr_legacy_food 2018-04	172795	Rolls, french	43.2569	K	8.6
4665	usda	sr_legacy_food 2018-04	168857	Snacks, corn cakes	43.2422	K	8.1
4666	usda	sr_legacy_food 2018-04	170647	Snacks, corn cakes, very low sodium	43.2422	K	8.1
4667	usda	sr_legacy_food 2018-04	169744	Wheat, KAMUT khorasan, cooked	43.1919	K	5.71
4668	usda	sr_legacy_food 2018-04	172693	Bread, stuffing, cornbread, dry mix, prepared	43.1555	K	2.9
4669	usda	sr_legacy_food 2018-04	171658	Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry	43.0195	K	11.6
4670	usda	sr_legacy_food 2018-04	170569	Nuts, brazilnuts, dried, unblanched	42.9647	K	14.32
4671	usda	sr_legacy_food 2018-04	172811	Pie crust, cookie-type, prepared from recipe, graham cracker, chilled	42.9263	K	4.1
4672	usda	sr_legacy_food 2018-04	169666	Toppings, nuts in syrup	42.7106	K	4.5
4673	usda	sr_legacy_food 2018-04	170124	Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt	42.7091	H	4.01
4674	usda	sr_legacy_food 2018-04	169288	Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt	42.7091	H	4.01
4675	usda	foundation_food 2026-04	2003602	Mushroom, maitake	42.5504	M	2.20312
4676	usda	sr_legacy_food 2018-04	168939	Wheat flour, white (industrial), 11.5% protein, bleached, enriched	42.5134	K	11.5
4677	usda	sr_legacy_food 2018-04	168940	Wheat flour, white (industrial), 11.5% protein, bleached, unenriched	42.5134	K	11.5
4678	usda	sr_legacy_food 2018-04	168941	Wheat flour, white (industrial), 11.5% protein, unbleached, enriched	42.5134	K	11.5
4679	usda	sr_legacy_food 2018-04	168949	Rice and vermicelli mix, beef flavor, unprepared	42.4426	K	10.84
4680	usda	sr_legacy_food 2018-04	169406	Seeds, sesame butter, tahini, from unroasted kernels (non-chemically removed seed coat)	42.4224	K	17.95
4681	usda	sr_legacy_food 2018-04	170150	Seeds, sesame seeds, whole, dried	42.4125	K	17.73
4682	usda	sr_legacy_food 2018-04	170561	Seeds, sesame meal, partially defatted	42.3988	K	16.96
4683	usda	sr_legacy_food 2018-04	169416	Seeds, sesame seed kernels, toasted, with salt added (decorticated)	42.3988	K	16.96
4684	usda	sr_legacy_food 2018-04	170152	Seeds, sesame seed kernels, toasted, without salt added (decorticated)	42.3988	K	16.96
4685	usda	sr_legacy_food 2018-04	170151	Seeds, sesame seeds, whole, roasted and toasted	42.3988	K	16.96
4686	usda	sr_legacy_food 2018-04	170191	Seeds, sesame butter, paste	42.3930	K	18.08
4687	usda	sr_legacy_food 2018-04	170560	Seeds, sesame flour, low-fat	42.3901	K	50.14
4688	usda	sr_legacy_food 2018-04	170153	Seeds, sesame flour, partially defatted	42.3890	K	40.32
4689	usda	sr_legacy_food 2018-04	172798	Sweet rolls, cinnamon, refrigerated dough with frosting	42.3868	K	5
4690	usda	sr_legacy_food 2018-04	169410	Seeds, sesame butter, tahini, from raw and stone ground kernels	42.3846	K	17.81
4691	usda	sr_legacy_food 2018-04	170192	Seeds, sesame flour, high-fat	42.3845	K	30.78
4692	usda	sr_legacy_food 2018-04	170189	Seeds, sesame butter, tahini, from roasted and toasted kernels (most common type)	42.3807	K	17
4693	usda	sr_legacy_food 2018-04	167560	Snacks, tortilla chips, ranch-flavor	42.3766	K	7.19
4694	usda	sr_legacy_food 2018-04	172799	Sweet rolls, cinnamon, refrigerated dough with frosting, baked	42.3610	K	5.4
4695	usda	foundation_food 2026-04	2262073	Sesame butter, creamy	42.2515	K	19.7054
4696	usda	sr_legacy_food 2018-04	173944	Bananas, raw	42.1541	M	1.09
4697	usda	foundation_food 2026-04	2262074	Almond butter, creamy	42.0032	K	20.7873
4698	usda	sr_legacy_food 2018-04	173913	Cereals ready-to-eat, wheat, puffed, fortified	42.0009	K	14.7
4699	usda	sr_legacy_food 2018-04	172775	Pancakes, special dietary, dry mix	41.9918	K	8.9
4700	usda	sr_legacy_food 2018-04	169992	Chicory greens, raw	41.9414	M	1.7
4701	usda	sr_legacy_food 2018-04	168942	Wheat flour, white (industrial), 13% protein, bleached, enriched	41.8972	K	13.07
4702	usda	sr_legacy_food 2018-04	172020	Wheat flour, white (industrial), 13% protein, bleached, unenriched	41.8972	K	13.07
