# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T01:21:41Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 f1fe894b4ab9a9876bbb4b1fcbad73a45f4c6211ee9718d272dea6f658ca24bf
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 c99df4b9f16a1ee722461b25563658e2665aaa45acadc37a971f7f46d5b49579
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 550dece6515abc11e21096616e7446fdf4c836134beaf5b2bbba516136e90db7
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 a378ac611584c370ed4fdb18d705ab6e94f0d05943bc9b9b3dbe5fa4567a3b87
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# every scored food under reference skeletal_muscle_protein, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
164	usda	sr_legacy_food 2018-04	168313	Pork, fresh, loin, tenderloin, separable lean only, cooked, broiled	84.4558	W	30.42
165	usda	sr_legacy_food 2018-04	167845	Pork, fresh, shoulder, whole, separable lean only, raw	84.4398	W	19.55
166	usda	sr_legacy_food 2018-04	169857	CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta	84.4329	T	19
167	usda	sr_legacy_food 2018-04	171620	Bratwurst, pork, cooked	84.4222	W	13.72
168	usda	sr_legacy_food 2018-04	171633	Frankfurter, meat and poultry, cooked, boiled	84.4221	W	10.31
169	usda	sr_legacy_food 2018-04	170733	TACO BELL, Soft Taco with steak	84.3906	K	11.81
170	usda	sr_legacy_food 2018-04	167902	Pork, fresh, ground, raw	84.3801	W	16.88
171	usda	sr_legacy_food 2018-04	167811	Pork, fresh, backfat, raw	84.3255	W	2.92
172	usda	sr_legacy_food 2018-04	168081	Restaurant, Chinese, sweet and sour chicken	84.3249	W	10.1
173	usda	sr_legacy_food 2018-04	173436	Egg, yolk, raw, frozen, salted, pasteurized	84.2918	K	14.07
174	usda	sr_legacy_food 2018-04	167897	Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted	84.1520	W	21.75
175	usda	sr_legacy_food 2018-04	173864	Ham, sliced, regular (approximately 11% fat)	84.1337	W	16.6
176	usda	sr_legacy_food 2018-04	167904	Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled	84.1268	W	29.86
177	usda	sr_legacy_food 2018-04	171637	Bologna, meat and poultry	84.0943	W	10.34
178	usda	sr_legacy_food 2018-04	167821	Pork, fresh, loin, whole, separable lean and fat, cooked, roasted	84.0836	W	27.09
179	usda	sr_legacy_food 2018-04	172013	Bologna, beef and pork	84.0829	W	15.2
180	usda	sr_legacy_food 2018-04	167674	Restaurant, Chinese, lemon chicken	83.9994	W	11.87
181	usda	sr_legacy_food 2018-04	171628	Ham and cheese loaf or roll	83.9944	W	13.6
182	usda	sr_legacy_food 2018-04	170881	Milk, chocolate, lowfat, with added vitamin A and vitamin D	83.9272	K	3.46
183	usda	sr_legacy_food 2018-04	175125	Fish, ocean perch, Atlantic, raw	83.8616	W	15.31
184	usda	sr_legacy_food 2018-04	170333	TACO BELL, Soft Taco with beef, cheese and lettuce	83.8468	K	9.25
185	usda	sr_legacy_food 2018-04	173422	Egg, yolk, raw, frozen, sugared, pasteurized	83.8008	K	13.87
186	usda	sr_legacy_food 2018-04	173450	Milk, chocolate, fluid, commercial, reduced fat, with added calcium	83.7765	K	2.99
187	usda	sr_legacy_food 2018-04	168080	Restaurant, Chinese, shrimp and vegetables	83.7446	W	5.9
188	usda	sr_legacy_food 2018-04	175126	Fish, ocean perch, Atlantic, cooked, dry heat	83.7361	W	18.51
189	usda	sr_legacy_food 2018-04	172534	Veal, variety meats and by-products, liver, raw	83.7317	K	19.93
190	usda	sr_legacy_food 2018-04	174358	Veal, variety meats and by-products, liver, cooked, pan-fried	83.7212	T	27.37
191	usda	sr_legacy_food 2018-04	172535	Veal, variety meats and by-products, liver, cooked, braised	83.7163	K	28.42
192	usda	sr_legacy_food 2018-04	167863	Pork, fresh, variety meats and by-products, liver, cooked, braised	83.7094	K	26.02
193	usda	sr_legacy_food 2018-04	167862	Pork, fresh, variety meats and by-products, liver, raw	83.6816	K	21.39
194	usda	sr_legacy_food 2018-04	171470	Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter	83.5876	W	21.97
195	usda	sr_legacy_food 2018-04	171310	Yogurt, Greek, nonfat, lemon blend, CHOBANI	83.5833	T	8.62
196	usda	sr_legacy_food 2018-04	171309	Yogurt, Greek, whole, plain, CHOBANI	83.5721	T	8.24
197	usda	sr_legacy_food 2018-04	171296	Yogurt, Greek, nonfat, vanilla, CHOBANI	83.5676	T	9.07
198	usda	sr_legacy_food 2018-04	170914	Yogurt, Greek, Blueberry, CHOBANI	83.5657	T	7.23
199	usda	sr_legacy_food 2018-04	170891	Yogurt, Greek, 2% fat,mixed berry blend, CHOBANI	83.5627	T	8.26
200	usda	sr_legacy_food 2018-04	171705	Avocados, raw, all commercial varieties	83.5622	K	2
201	usda	sr_legacy_food 2018-04	170909	Yogurt, Greek, 2% fat, pineapple, CHOBANI	83.5532	T	7.05
202	usda	sr_legacy_food 2018-04	171252	Cheese food, pasteurized process, American, vitamin D fortified	83.5396	K	16.86
203	usda	sr_legacy_food 2018-04	171291	Cheese food, pasteurized process, American, without added vitamin D	83.5396	K	16.86
204	usda	sr_legacy_food 2018-04	170912	Yogurt, Greek, 2% fat, strawberry banana, CHOBANI	83.5238	T	8
205	usda	sr_legacy_food 2018-04	171260	Yogurt, Greek, 2%fat, coconut blend, CHOBANI	83.5202	T	8.11
206	usda	sr_legacy_food 2018-04	170915	Yogurt, Greek, nonfat, Fruit on Bottom, Strawberry, CHOBANI	83.5200	T	7.28
207	usda	sr_legacy_food 2018-04	173434	Yogurt, Greek, 2% fat, key lime blend, CHOBANI	83.5183	T	7.75
208	usda	sr_legacy_food 2018-04	172199	Yogurt, Greek, 2% fat, mango, CHOBANI	83.4987	T	7.64
209	usda	sr_legacy_food 2018-04	171312	Yogurt, Greek, nonfat, plain, CHOBANI	83.4602	T	9.53
210	usda	sr_legacy_food 2018-04	170787	Fast foods, breakfast burrito, with egg, cheese, and sausage	83.4562	T	11.1
211	usda	sr_legacy_food 2018-04	172063	McDONALD'S, Sausage Burrito	83.4562	T	11.1
212	usda	sr_legacy_food 2018-04	173489	Babyfood, dinner, beef lasagna, toddler	83.4510	W	4.2
213	usda	sr_legacy_food 2018-04	170913	Yogurt, Greek, nonfat, Fruit on Bottom, Pomegranate, CHOBANI	83.4478	T	7.45
214	usda	sr_legacy_food 2018-04	173882	Pork sausage, reduced sodium, cooked	83.4404	W	9.41
215	usda	sr_legacy_food 2018-04	170435	Potatoes, red, flesh and skin, baked	83.4395	K	2.3
216	usda	sr_legacy_food 2018-04	171313	Yogurt, Greek, nonfat, raspberry, CHOBANI	83.4291	T	7.65
217	usda	sr_legacy_food 2018-04	170864	Yogurt, Greek, 2% fat, apricot, CHOBANI	83.4289	T	7.22
218	usda	sr_legacy_food 2018-04	171311	Yogurt, Greek, nonfat, peach, CHOBANI	83.4267	T	7.76
219	usda	sr_legacy_food 2018-04	174465	Chicken, capons, giblets, raw	83.3981	W	18.28
220	usda	sr_legacy_food 2018-04	172386	Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter	83.3926	W	21.61
221	usda	sr_legacy_food 2018-04	170916	Yogurt, Greek, nonfat, Fruit on Bottom, Blackberry, CHOBANI	83.3845	T	7.54
222	usda	sr_legacy_food 2018-04	174188	Fish, caviar, black and red, granular	83.3835	I	24.6
223	usda	sr_legacy_food 2018-04	172030	Fast foods, biscuit, with ham	83.3524	K	11.85
224	usda	sr_legacy_food 2018-04	168626	Beef, variety meats and by-products, liver, cooked, braised	83.3462	K	29.08
225	usda	sr_legacy_food 2018-04	169451	Beef, variety meats and by-products, liver, raw	83.3274	K	20.36
226	usda	sr_legacy_food 2018-04	174466	Chicken, capons, giblets, cooked, simmered	83.3265	W	26.39
227	usda	sr_legacy_food 2018-04	168627	Beef, variety meats and by-products, liver, cooked, pan-fried	83.3062	K	26.52
228	usda	sr_legacy_food 2018-04	173615	Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter	83.3024	W	21.77
229	usda	sr_legacy_food 2018-04	170111	Potatoes, baked, flesh and skin, with salt	83.2984	K	2.5
230	usda	sr_legacy_food 2018-04	170093	Potatoes, baked, flesh and skin, without salt	83.2984	K	2.5
231	usda	sr_legacy_food 2018-04	171063	Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, batter	83.2832	W	21.85
232	usda	sr_legacy_food 2018-04	170723	WENDY'S, Homestyle Chicken Fillet Sandwich	83.2672	K	13.78
233	usda	sr_legacy_food 2018-04	171707	Avocados, raw, Florida	83.2624	K	2.23
234	usda	sr_legacy_food 2018-04	175132	Fish, roe, mixed species, raw	83.2308	K	22.32
235	usda	sr_legacy_food 2018-04	173628	Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter	83.2296	W	19.87
236	usda	sr_legacy_food 2018-04	174239	Fish, roe, mixed species, cooked, dry heat	83.2230	K	28.62
237	usda	sr_legacy_food 2018-04	168276	Pork, fresh, variety meats and by-products, tongue, cooked, braised	83.2008	W	24.1
238	usda	sr_legacy_food 2018-04	168275	Pork, fresh, variety meats and by-products, tongue, raw	83.1838	W	16.3
239	usda	sr_legacy_food 2018-04	173420	Cheese, feta	83.1833	T	14.21
240	usda	sr_legacy_food 2018-04	170882	Milk, sheep, fluid	83.1734	T	5.98
241	usda	sr_legacy_food 2018-04	170030	Potatoes, Russet, flesh and skin, baked	83.1694	K	2.63
242	usda	sr_legacy_food 2018-04	171459	Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, batter	83.1678	W	23.55
243	usda	sr_legacy_food 2018-04	167820	Pork, fresh, loin, whole, separable lean and fat, cooked, broiled	83.1531	W	27.32
244	usda	sr_legacy_food 2018-04	171448	Chicken, broilers or fryers, meat and skin, cooked, fried, batter	83.1518	W	22.54
245	usda	sr_legacy_food 2018-04	171250	Cheese, roquefort	83.1451	T	21.54
246	usda	sr_legacy_food 2018-04	167818	Pork, fresh, loin, whole, separable lean and fat, raw	83.1266	W	19.74
247	usda	sr_legacy_food 2018-04	167647	Fish, salmon, king, with skin, kippered, (Alaska Native)	83.1249	W	23.19
248	usda	sr_legacy_food 2018-04	171257	Cream, sour, cultured	83.1192	W	2.44
249	usda	sr_legacy_food 2018-04	170434	Potatoes, white, flesh and skin, baked	83.1137	K	2.1
250	usda	sr_legacy_food 2018-04	171706	Avocados, raw, California	83.1075	K	1.96
251	usda	sr_legacy_food 2018-04	172374	Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter	83.0814	W	21.95
252	usda	sr_legacy_food 2018-04	171475	Chicken, broilers or fryers, breast, meat and skin, cooked, fried, batter	83.0762	W	24.84
253	usda	sr_legacy_food 2018-04	167888	Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw	83.0756	W	18.95
254	usda	sr_legacy_food 2018-04	170026	Potatoes, flesh and skin, raw	83.0599	K	2.05
255	usda	sr_legacy_food 2018-04	167678	Restaurant, Chinese, chicken and vegetables	83.0533	W	8.18
256	usda	sr_legacy_food 2018-04	173869	Liver cheese, pork	83.0491	I	15.2
257	usda	sr_legacy_food 2018-04	171048	Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, batter	83.0390	W	22.84
258	usda	sr_legacy_food 2018-04	175299	Game meat, buffalo, water, raw	83.0359	W	20.39
259	usda	sr_legacy_food 2018-04	167819	Pork, fresh, loin, whole, separable lean and fat, cooked, braised	83.0271	W	27.23
260	usda	sr_legacy_food 2018-04	172390	Chicken, broilers or fryers, wing, meat and skin, raw	83.0218	W	17.52
261	usda	sr_legacy_food 2018-04	173630	Chicken, broilers or fryers, wing, meat and skin, cooked, roasted	83.0037	W	23.79
262	usda	sr_legacy_food 2018-04	171536	Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, grilled	83.0014	W	29.5
263	usda	sr_legacy_food 2018-04	173691	Fish, salmon, sockeye, raw	82.9855	W	22.25
264	usda	sr_legacy_food 2018-04	171535	Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, braised	82.9796	W	28.24
265	usda	sr_legacy_food 2018-04	171509	Chicken, broilers or fryers, breast, skinless, boneless, meat only, with added solution, raw	82.9787	W	20.32
266	usda	sr_legacy_food 2018-04	171534	Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, grilled	82.9730	W	30.54
267	usda	sr_legacy_food 2018-04	169838	Restaurant, family style, shrimp, breaded and fried	82.9651	T	12.67
268	usda	sr_legacy_food 2018-04	171140	Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised	82.9340	W	32.06
269	usda	sr_legacy_food 2018-04	174196	Fish, flatfish (flounder and sole species), raw	82.8930	W	12.41
270	usda	sr_legacy_food 2018-04	170028	Potatoes, white, flesh and skin, raw	82.8897	K	1.68
271	usda	sr_legacy_food 2018-04	175300	Game meat, buffalo, water, cooked, roasted	82.8857	W	26.83
272	usda	sr_legacy_food 2018-04	167889	Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw	82.8833	W	19.9
273	usda	sr_legacy_food 2018-04	173692	Fish, salmon, sockeye, cooked, dry heat	82.8506	W	26.48
274	usda	sr_legacy_food 2018-04	168062	Restaurant, Italian, chicken parmesan without pasta	82.8294	T	16.17
275	usda	sr_legacy_food 2018-04	170180	Nuts, formulated, wheat-based, unflavored, with salt added	82.8181	K	13.82
276	usda	sr_legacy_food 2018-04	171077	Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw	82.7927	W	22.5
277	usda	sr_legacy_food 2018-04	168892	Wheat germ, crude	82.7925	K	23.15
278	usda	sr_legacy_food 2018-04	173896	Cereals ready-to-eat, wheat germ, toasted, plain	82.7897	K	29.1
279	usda	sr_legacy_food 2018-04	167891	Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled	82.7814	W	27.63
280	usda	sr_legacy_food 2018-04	170029	Potatoes, red, flesh and skin, raw	82.7182	K	1.89
281	usda	sr_legacy_food 2018-04	167573	Ice creams, vanilla, rich	82.6991	K	3.5
282	usda	sr_legacy_food 2018-04	168259	Pork, fresh, shoulder, blade, boston (roasts), separable lean and fat, cooked, roasted	82.6760	W	23.11
283	usda	sr_legacy_food 2018-04	169430	Beef, carcass, separable lean and fat, choice, raw	82.6697	W	17.32
284	usda	sr_legacy_food 2018-04	167890	Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised	82.6656	W	26.29
285	usda	sr_legacy_food 2018-04	171320	Spices, cinnamon, ground	82.6618	K	3.99
286	usda	sr_legacy_food 2018-04	171103	Turkey sticks, breaded, battered, fried	82.6568	W	14.2
287	usda	sr_legacy_food 2018-04	170037	Potatoes, mashed, home-prepared, whole milk and margarine added	82.6147	M	1.96
288	usda	sr_legacy_food 2018-04	169851	OLIVE GARDEN, lasagna classico	82.6087	T	11.28
289	usda	sr_legacy_food 2018-04	173620	Chicken, broilers or fryers, neck, meat and skin, cooked, fried, batter	82.5748	W	19.82
290	usda	sr_legacy_food 2018-04	174197	Fish, flatfish (flounder and sole species), cooked, dry heat	82.5458	W	15.24
291	usda	sr_legacy_food 2018-04	171074	Chicken, broilers or fryers, back, meat only, cooked, fried	82.5379	W	29.99
292	usda	sr_legacy_food 2018-04	173226	Shake, fast food, vanilla	82.5118	K	3.37
293	usda	sr_legacy_food 2018-04	173465	Ice cream, soft serve, chocolate	82.5001	W	4.1
294	usda	sr_legacy_food 2018-04	167981	Ice creams, french vanilla, soft-serve	82.5001	W	4.1
295	usda	sr_legacy_food 2018-04	169411	Nuts, formulated, wheat-based, all flavors except macadamia, without salt	82.4888	K	13.11
296	usda	sr_legacy_food 2018-04	173854	Game meat, caribou, cooked, roasted	82.4574	V	29.77
297	usda	sr_legacy_food 2018-04	173853	Game meat, caribou, raw	82.4493	V	22.63
298	usda	sr_legacy_food 2018-04	169378	Pickles, cucumber, sweet (includes bread and butter pickles)	82.3721	L	0.58
299	usda	sr_legacy_food 2018-04	169431	Beef, carcass, separable lean and fat, select, raw	82.3109	W	17.48
300	usda	sr_legacy_food 2018-04	170322	WENDY'S, CLASSIC SINGLE Hamburger, with cheese	82.3051	W	14.87
301	usda	sr_legacy_food 2018-04	167892	Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried	82.2939	W	25.82
302	usda	sr_legacy_food 2018-04	167576	Ice creams, vanilla, light, soft-serve	82.2798	K	4.9
303	usda	sr_legacy_food 2018-04	169125	Pineapple, canned, water pack, solids and liquids	82.2569	L	0.43
304	usda	sr_legacy_food 2018-04	171068	Chicken, broilers or fryers, dark meat, meat only, cooked, fried	82.2296	W	28.99
305	usda	sr_legacy_food 2018-04	167843	Pork, fresh, shoulder, whole, separable lean and fat, raw	82.1371	W	17.18
306	usda	sr_legacy_food 2018-04	169036	CARRABBA'S ITALIAN GRILL, cheese ravioli with marinara sauce	82.1243	K	7.96
307	usda	sr_legacy_food 2018-04	172181	Cheese, cottage, nonfat, uncreamed, dry, large or small curd	82.1223	W	10.34
308	usda	sr_legacy_food 2018-04	173487	Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic	82.1110	W	1.1
309	usda	sr_legacy_food 2018-04	171471	Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour	82.0863	W	27.79
310	usda	sr_legacy_food 2018-04	171053	Chicken, broilers or fryers, meat only, cooked, fried	82.0418	W	30.57
311	usda	sr_legacy_food 2018-04	168223	Pork, fresh, leg (ham), whole, separable lean and fat, cooked, roasted	82.0250	W	26.83
312	usda	sr_legacy_food 2018-04	170899	Cheese, cheddar, sharp, sliced	81.9881	W	24.25
313	usda	sr_legacy_food 2018-04	174540	Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk	81.9653	K	2.36
314	usda	sr_legacy_food 2018-04	171058	Chicken, broilers or fryers, giblets, cooked, fried	81.9514	W	32.54
315	usda	sr_legacy_food 2018-04	172379	Chicken, broilers or fryers, leg, meat only, cooked, fried	81.9131	W	28.38
316	usda	sr_legacy_food 2018-04	172383	Chicken, broilers or fryers, neck, meat only, cooked, fried	81.9092	W	26.87
317	usda	sr_legacy_food 2018-04	168510	Broccoli, cooked, boiled, drained, with salt	81.8923	M	2.38
318	usda	sr_legacy_food 2018-04	169967	Broccoli, cooked, boiled, drained, without salt	81.8923	M	2.38
319	usda	sr_legacy_food 2018-04	172179	Cheese, cottage, creamed, large or small curd	81.8902	W	11.12
320	usda	sr_legacy_food 2018-04	172375	Chicken, broilers or fryers, drumstick, meat only, cooked, fried	81.8873	W	28.62
321	usda	sr_legacy_food 2018-04	171067	Chicken, broilers or fryers, dark meat, meat only, raw	81.8678	W	20.08
322	usda	sr_legacy_food 2018-04	172403	Chicken, stewing, meat only, cooked, stewed	81.8615	W	30.42
323	usda	sr_legacy_food 2018-04	174609	Bologna, pork and turkey, lite	81.8510	W	13.06
324	usda	sr_legacy_food 2018-04	170732	TACO BELL, Soft Taco with chicken, cheese and lettuce	81.8385	W	13.3
325	usda	sr_legacy_food 2018-04	171478	Chicken, broilers or fryers, breast, meat only, cooked, stewed	81.8309	W	28.98
326	usda	sr_legacy_food 2018-04	173632	Chicken, broilers or fryers, wing, meat only, raw	81.8286	W	21.97
327	usda	sr_legacy_food 2018-04	173639	Chicken, roasting, dark meat, meat only, cooked, roasted	81.8272	W	23.25
328	usda	sr_legacy_food 2018-04	171473	Chicken, broilers or fryers, back, meat only, cooked, stewed	81.8267	W	25.31
329	usda	sr_legacy_food 2018-04	171069	Chicken, broilers or fryers, dark meat, meat only, cooked, roasted	81.8119	W	27.37
330	usda	sr_legacy_food 2018-04	171064	Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, flour	81.8078	W	27.22
331	usda	sr_legacy_food 2018-04	173643	Chicken, stewing, light meat, meat only, raw	81.8023	W	23.1
332	usda	foundation_food 2026-04	746772	Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D	81.8023	W	3.38
333	usda	sr_legacy_food 2018-04	169413	Nuts, chestnuts, japanese, raw	81.7947	K	2.25
334	usda	sr_legacy_food 2018-04	170900	Cheese, mozzarella, low moisture, part-skim, shredded	81.7846	W	23.63
335	usda	sr_legacy_food 2018-04	171451	Chicken, broilers or fryers, meat only, cooked, stewed	81.7796	W	27.29
336	usda	sr_legacy_food 2018-04	172387	Chicken, broilers or fryers, thigh, meat only, cooked, fried	81.7780	W	28.18
337	usda	sr_legacy_food 2018-04	172182	Cheese, cottage, lowfat, 2% milkfat	81.7756	W	10.45
338	usda	sr_legacy_food 2018-04	172381	Chicken, broilers or fryers, leg, meat only, cooked, stewed	81.7743	W	26.26
339	usda	sr_legacy_food 2018-04	172405	Chicken, stewing, dark meat, meat only, cooked, stewed	81.7710	W	28.14
340	usda	sr_legacy_food 2018-04	172392	Chicken, broilers or fryers, wing, meat only, cooked, roasted	81.7708	W	30.46
341	usda	sr_legacy_food 2018-04	173638	Chicken, roasting, dark meat, meat only, raw	81.7623	W	18.74
342	usda	sr_legacy_food 2018-04	172384	Chicken, broilers or fryers, neck, meat only, cooked, simmered	81.7616	W	24.56
343	usda	sr_legacy_food 2018-04	171052	Chicken, broilers or fryers, meat only, raw	81.7439	W	21.39
344	usda	sr_legacy_food 2018-04	173623	Chicken, broilers or fryers, neck, meat only, raw	81.7423	W	17.55
345	usda	sr_legacy_food 2018-04	173644	Chicken, stewing, light meat, meat only, cooked, stewed	81.7374	W	33.04
346	usda	sr_legacy_food 2018-04	173637	Chicken, roasting, light meat, meat only, cooked, roasted	81.7291	W	27.13
347	usda	sr_legacy_food 2018-04	171054	Chicken, broilers or fryers, meat only, cooked, roasted	81.7255	W	28.93
348	usda	sr_legacy_food 2018-04	171466	Chicken, broilers or fryers, light meat, meat only, cooked, roasted	81.7223	W	30.91
349	usda	sr_legacy_food 2018-04	171049	Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, flour	81.7219	W	28.57
350	usda	sr_legacy_food 2018-04	172389	Chicken, broilers or fryers, thigh, meat only, cooked, stewed	81.7176	W	25
351	usda	sr_legacy_food 2018-04	171464	Chicken, broilers or fryers, light meat, meat only, raw	81.7127	W	23.2
352	usda	sr_legacy_food 2018-04	173611	Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, flour	81.6992	W	26.96
353	usda	sr_legacy_food 2018-04	170879	Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D	81.6974	W	3.17
354	usda	sr_legacy_food 2018-04	171108	Chicken, cornish game hens, meat only, raw	81.6960	W	20.04
355	usda	sr_legacy_food 2018-04	172404	Chicken, stewing, dark meat, meat only, raw	81.6855	W	19.7
356	usda	sr_legacy_food 2018-04	171465	Chicken, broilers or fryers, light meat, meat only, cooked, fried	81.6744	W	32.82
357	usda	sr_legacy_food 2018-04	174471	Guinea hen, meat only, raw	81.6730	W	20.64
358	usda	sr_legacy_food 2018-04	172395	Chicken, roasting, meat only, cooked, roasted	81.6703	W	25.01
359	usda	sr_legacy_food 2018-04	172391	Chicken, broilers or fryers, wing, meat only, cooked, fried	81.6667	W	30.15
360	usda	sr_legacy_food 2018-04	171109	Chicken, cornish game hens, meat only, cooked, roasted	81.6663	W	23.3
361	usda	sr_legacy_food 2018-04	171449	Chicken, broilers or fryers, meat and skin, cooked, fried, flour	81.6649	W	28.56
362	usda	sr_legacy_food 2018-04	171472	Chicken, broilers or fryers, back, meat only, cooked, roasted	81.6591	W	28.19
363	usda	sr_legacy_food 2018-04	172377	Chicken, broilers or fryers, drumstick, meat only, cooked, stewed	81.6502	W	27.5
364	usda	sr_legacy_food 2018-04	171477	Chicken, broilers or fryers, breast, meat only, cooked, roasted	81.6365	W	31.02
365	usda	sr_legacy_food 2018-04	171467	Chicken, broilers or fryers, light meat, meat only, cooked, stewed	81.6334	W	28.88
366	usda	sr_legacy_food 2018-04	171078	Chicken, broilers or fryers, breast, meat only, cooked, fried	81.6311	W	33.44
367	usda	sr_legacy_food 2018-04	171070	Chicken, broilers or fryers, dark meat, meat only, cooked, stewed	81.6306	W	25.97
368	usda	sr_legacy_food 2018-04	169408	Nuts, chestnuts, japanese, dried	81.6248	K	5.25
369	usda	sr_legacy_food 2018-04	172402	Chicken, stewing, meat only, raw	81.6235	W	21.26
370	usda	sr_legacy_food 2018-04	172398	Chicken, roasting, light meat, meat only, raw	81.6234	W	22.2
371	usda	sr_legacy_food 2018-04	169250	Lotus root, raw	81.6118	L	2.6
372	usda	sr_legacy_food 2018-04	172393	Chicken, broilers or fryers, wing, meat only, cooked, stewed	81.6058	W	27.18
373	usda	sr_legacy_food 2018-04	173624	Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, flour	81.5961	W	26.75
374	usda	sr_legacy_food 2018-04	172938	Salami, dry or hard, pork	81.5938	W	22.58
375	usda	sr_legacy_food 2018-04	174603	Salami, Italian, pork	81.5938	W	21.7
376	usda	sr_legacy_food 2018-04	173616	Chicken, broilers or fryers, leg, meat and skin, cooked, fried, flour	81.5894	W	26.84
377	usda	sr_legacy_food 2018-04	168536	Lotus root, cooked, boiled, drained, with salt	81.5859	L	1.58
378	usda	sr_legacy_food 2018-04	168430	Lotus root, cooked, boiled, drained, without salt	81.5859	L	1.58
379	usda	sr_legacy_food 2018-04	171073	Chicken, broilers or fryers, back, meat only, raw	81.5743	W	19.56
380	usda	sr_legacy_food 2018-04	171476	Chicken, broilers or fryers, breast, meat and skin, cooked, fried, flour	81.5740	W	31.84
381	usda	sr_legacy_food 2018-04	173636	Chicken, roasting, meat only, raw	81.5558	W	20.33
382	usda	sr_legacy_food 2018-04	170772	WENDY'S, DAVE'S Hot 'N Juicy 1/4 LB, single	81.5363	I	13.69
