# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T23:10:46Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 6256ed3e67b2dd48e5b228b8530a3ceb359221f1b8394ec0a3c36c2c6da5ed97
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 117997e6b1b2a0c203f836446d48add4054dce7e7bc4182ff2d114475a7c586f
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 72b632ff1fece7b2572df3e7d72461adb2a4c04d42b17026b0ea61535330f754
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 5402bda41426d17f189ea99d5091f763b37ad99fd6528a65f7f08a1d7065f27f
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.reference.blood = outputs/blood/standard/_calculated_amino_acid_standard.tsv sha256 de970880e11d08ce8878eccce2cfb07e165a0eb7f9b01720f196542b7469daab
# input.reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = outputs/composite/_calculated_amino_acid_standard_composite.tsv sha256 85a2b165e9a85a46b868b603eeae6f30c8a5b2ccd61683fdfa9553abf1579997
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# reference.blood = blood: plasma + erythrocytes at the base split (haemoglobin share as measured), reference male | outputs/blood/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 5.41114, I 2.34354, L 11.308, K 8.29135, M 1.63704, F 6.03455, T 5.04357, W 1.91394, V 8.187
# reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = skeletal muscle protein + non-protein metabolite pools (carnosine) and blood, mixed by protein mass (Layer C), reference male | outputs/composite/_calculated_amino_acid_standard_composite.tsv column composite | scored set fao_2013_indispensable (HILKMFTWV) | values: H 3.32649, I 4.60745, L 9.17611, K 9.13469, M 2.38384, F 4.56337, T 5.0595, W 1.64053, V 6.52979
# every scored food under reference blood, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
3406	usda	sr_legacy_food 2018-04	168397	Corn, sweet, yellow, canned, drained solids, rinsed with tap water	55.4772	W	2.18
3407	usda	sr_legacy_food 2018-04	168399	Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt	55.4643	H	2.55
3408	usda	sr_legacy_food 2018-04	169348	Corn, sweet, yellow, frozen, kernels, cut off cob, boiled, drained, with salt	55.4643	H	2.55
3409	usda	sr_legacy_food 2018-04	175024	Pie crust, standard-type, frozen, ready-to-bake, enriched	55.4525	H	6.16
3410	usda	sr_legacy_food 2018-04	170967	Babyfood, cereal, mixed, with applesauce and bananas, junior, fortified	55.4403	K	0.71
3411	usda	sr_legacy_food 2018-04	172676	Bread, oat bran	55.4324	K	10.4
3412	usda	sr_legacy_food 2018-04	175068	Crackers, saltines, fat-free, low-sodium	55.4252	K	10.5
3413	usda	sr_legacy_food 2018-04	170866	Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk	55.4251	H	3.61
3414	usda	sr_legacy_food 2018-04	167643	Fish, whitefish, eggs (Alaska Native)	55.3999	H	14.66
3415	usda	sr_legacy_food 2018-04	169364	Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, with salt	55.3991	H	2.75
3416	usda	sr_legacy_food 2018-04	168545	Corn, sweet, white, frozen, kernels cut off cob, boiled, drained, without salt	55.3991	H	2.75
3417	usda	sr_legacy_food 2018-04	172677	Bread, oat bran, toasted	55.3944	K	11.4
3418	usda	sr_legacy_food 2018-04	169734	Noodles, egg, spinach, enriched, cooked	55.3414	K	5.04
3419	usda	sr_legacy_food 2018-04	174948	Cookies, brownies, dry mix, regular	55.3320	H	4
3420	usda	sr_legacy_food 2018-04	169372	Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and margarine added	55.3172	H	1.9
3421	usda	sr_legacy_food 2018-04	169983	Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)	55.3046	H	0.78
3422	usda	sr_legacy_food 2018-04	167941	Crackers, cheese, reduced fat	55.2749	K	10
3423	usda	sr_legacy_food 2018-04	172916	Soup, pea, split with ham, canned, prepared with equal volume water	55.2658	H	4.08
3424	usda	sr_legacy_food 2018-04	168046	Fish, Salmon, Chum, raw (Alaska Native)	55.2400	H	20.69
3425	usda	sr_legacy_food 2018-04	172462	MORI-NU, Tofu, silken, extra firm	55.2354	H	7.4
3426	usda	sr_legacy_food 2018-04	174918	Bread, pumpernickel	55.2310	K	8.7
3427	usda	sr_legacy_food 2018-04	173332	Beef, corned beef hash, with potato, canned	55.2223	W	8.73
3428	usda	sr_legacy_food 2018-04	167568	Baking chocolate, unsweetened, squares	55.2190	H	14.32
3429	usda	sr_legacy_food 2018-04	172707	Cake, sponge, prepared from recipe	55.2190	H	7.3
3430	usda	sr_legacy_food 2018-04	168518	Carrots, canned, no salt added, drained solids	55.1884	H	0.64
3431	usda	sr_legacy_food 2018-04	170404	Chicory, witloof, raw	55.1884	H	0.9
3432	usda	sr_legacy_food 2018-04	172742	Crackers, matzo, whole-wheat	55.1840	K	13.1
3433	usda	sr_legacy_food 2018-04	171162	Soup, chunky beef, canned, ready-to-serve	55.1598	H	3.97
3434	usda	sr_legacy_food 2018-04	168505	Beans, snap, green, canned, no salt added, drained solids	55.1571	H	1.12
3435	usda	sr_legacy_food 2018-04	169730	Pasta, fresh-refrigerated, spinach, cooked	55.1410	K	5.06
3436	usda	sr_legacy_food 2018-04	169729	Pasta, fresh-refrigerated, spinach, as purchased	55.1276	K	11.26
3437	usda	sr_legacy_food 2018-04	169733	Noodles, egg, spinach, enriched, dry	55.1232	K	14.61
3438	usda	sr_legacy_food 2018-04	169963	Beans, snap, green, frozen, cooked, boiled, drained without salt	55.1181	H	1.49
3439	usda	sr_legacy_food 2018-04	169325	Beans, snap, green, frozen, cooked, boiled, drained, with salt	55.1181	H	1.49
3440	usda	sr_legacy_food 2018-04	169327	Beans, snap, yellow, frozen, cooked, boiled, drained, with salt	55.1181	H	1.49
3441	usda	sr_legacy_food 2018-04	169326	Beans, snap, yellow, frozen, cooked, boiled, drained, without salt	55.1181	H	1.49
3442	usda	sr_legacy_food 2018-04	170048	Potato puffs, frozen, oven-heated	55.0791	H	2.13
3443	usda	sr_legacy_food 2018-04	169217	Corn, yellow, whole kernel, frozen, microwaved	55.0623	W	3.62
3444	usda	sr_legacy_food 2018-04	174986	Cream puff shell, prepared from recipe	55.0504	H	9
3445	usda	sr_legacy_food 2018-04	170040	Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added	55.0471	H	2.05
3446	usda	sr_legacy_food 2018-04	168554	Potatoes, mashed, prepared from granules, without milk, whole milk and margarine	55.0471	H	2.05
3447	usda	foundation_food 2026-04	1999626	Mushroom, lion's mane	55.0294	H	2.5
3448	usda	sr_legacy_food 2018-04	173917	Cereals, farina, enriched, cooked with water, with salt	55.0246	H	1.82
3449	usda	sr_legacy_food 2018-04	169964	Beans, snap, green, frozen, all styles, microwaved	55.0150	H	1.98
3450	usda	sr_legacy_food 2018-04	169962	Beans, snap, green, frozen, all styles, unprepared (Includes foods for USDA's Food Distribution Program)	55.0150	H	1.79
3451	usda	sr_legacy_food 2018-04	169324	Beans, snap, yellow, frozen, all styles, unprepared	55.0150	H	1.8
3452	usda	sr_legacy_food 2018-04	175028	Rolls, dinner, oat bran	54.9897	K	9.5
3453	usda	sr_legacy_food 2018-04	168502	Beans, snap, green, canned, no salt added, solids and liquids	54.9703	H	0.8
3454	usda	sr_legacy_food 2018-04	169142	Beans, snap, green, canned, regular pack, solids and liquids	54.9703	H	0.72
3455	usda	sr_legacy_food 2018-04	168504	Beans, snap, yellow, canned, no salt added, solids and liquids	54.9703	H	0.8
3456	usda	sr_legacy_food 2018-04	168503	Beans, snap, yellow, canned, regular pack, solids and liquids	54.9703	H	0.8
3457	usda	sr_legacy_food 2018-04	172732	Cookies, chocolate chip, commercially prepared, special dietary	54.9590	H	3.9
3458	usda	sr_legacy_food 2018-04	172689	Bread, whole-wheat, commercially prepared, toasted	54.9537	K	16.27
3459	usda	sr_legacy_food 2018-04	172711	Cake, cheesecake, commercially prepared	54.9523	H	5.5
3460	usda	sr_legacy_food 2018-04	170326	WENDY'S, Frosty Dairy Dessert	54.9431	H	3.49
3461	usda	sr_legacy_food 2018-04	172036	Fast foods, sundae, strawberry	54.9392	H	4.09
3462	usda	sr_legacy_food 2018-04	170849	Cheese, port de salut	54.9064	H	23.78
3463	usda	sr_legacy_food 2018-04	170852	Cheese, tilsit	54.8969	H	24.41
3464	usda	sr_legacy_food 2018-04	174935	Cake, pudding-type, chocolate, dry mix	54.8901	H	4.6
3465	usda	sr_legacy_food 2018-04	171116	Chicken, ground, raw	54.8748	W	17.44
3466	usda	sr_legacy_food 2018-04	171243	Cheese, limburger	54.8686	H	20.05
3467	usda	foundation_food 2026-04	746771	Oranges, raw, navels	54.8323	H	0.91
3468	usda	sr_legacy_food 2018-04	171558	Soup, turkey, chunky, canned, ready-to-serve	54.8265	H	4.33
3469	usda	sr_legacy_food 2018-04	171117	Chicken, ground, crumbles, cooked, pan-browned	54.8201	W	23.28
3470	usda	sr_legacy_food 2018-04	172812	Crackers, matzo, egg and onion	54.8139	K	10
3471	usda	sr_legacy_food 2018-04	170092	Potato pancakes	54.8135	H	6.08
3472	usda	sr_legacy_food 2018-04	167668	Restaurant, Chinese, fried rice, without meat	54.8135	H	4.05
3473	usda	sr_legacy_food 2018-04	172277	Babyfood, vegetables, sweet potatoes, junior	54.7970	H	1.1
3474	usda	sr_legacy_food 2018-04	169844	DENNY'S, onion rings	54.7558	K	5.29
3475	usda	sr_legacy_food 2018-04	173275	Fast foods, sundae, caramel	54.7223	H	4.71
3476	usda	sr_legacy_food 2018-04	175042	Leavening agents, yeast, baker's, compressed	54.7171	H	8.4
3477	usda	sr_legacy_food 2018-04	172714	Cookies, chocolate wafers	54.7151	H	6.6
3478	usda	foundation_food 2026-04	2346394	Nuts, walnuts, English, halves, raw	54.7020	K	14.5644
3479	usda	sr_legacy_food 2018-04	170567	Nuts, almonds	54.6670	K	21.15
3480	usda	sr_legacy_food 2018-04	168596	Nuts, almonds, dry roasted, with salt added	54.6640	K	20.96
3481	usda	sr_legacy_food 2018-04	170158	Nuts, almonds, dry roasted, without salt added	54.6640	K	20.96
3482	usda	sr_legacy_food 2018-04	171554	Soup, pea, green, canned, condensed	54.6628	H	6.54
3483	usda	sr_legacy_food 2018-04	174820	Beverages, almond milk, chocolate, ready-to-drink	54.6534	K	0.63
3484	usda	sr_legacy_food 2018-04	167554	Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor	54.6477	H	6.6
3485	usda	sr_legacy_food 2018-04	175102	Beverages, shake, fast food, strawberry	54.6439	H	3.4
3486	usda	sr_legacy_food 2018-04	169961	Beans, snap, green, raw	54.6336	H	1.83
3487	usda	sr_legacy_food 2018-04	169320	Beans, snap, yellow, raw	54.6336	H	1.82
3488	usda	sr_legacy_food 2018-04	167636	Tamales (Navajo)	54.6104	W	6.28
3489	usda	sr_legacy_food 2018-04	172270	Babyfood, dinner, macaroni and cheese, junior	54.5909	H	2.6
3490	usda	sr_legacy_food 2018-04	175059	Crackers, wheat, low salt	54.5877	K	8.6
3491	usda	sr_legacy_food 2018-04	170857	Cream, fluid, light (coffee cream or table cream)	54.5857	H	2.96
3492	usda	sr_legacy_food 2018-04	170186	Nuts, walnuts, black, dried	54.5699	K	24.06
3493	usda	sr_legacy_food 2018-04	170500	Carrot, dehydrated	54.5646	H	8.1
3494	usda	sr_legacy_food 2018-04	171905	Beverages, Eggnog-flavor mix, powder, prepared with whole milk	54.5391	H	2.93
3495	usda	sr_legacy_food 2018-04	170395	Carrots, canned, regular pack, solids and liquids	54.5391	H	0.58
3496	usda	sr_legacy_food 2018-04	171727	Elderberries, raw	54.5391	H	0.66
3497	usda	sr_legacy_food 2018-04	169615	Puddings, coconut cream, dry mix, regular, prepared with 2% milk	54.5391	H	3.1
3498	usda	sr_legacy_food 2018-04	169273	Pumpkin pie mix, canned	54.5391	H	1.09
3499	usda	sr_legacy_food 2018-04	168781	Puddings, coconut cream, dry mix, instant, prepared with 2% milk	54.5391	H	2.9
3500	usda	sr_legacy_food 2018-04	172672	Bread, cracked-wheat	54.5207	K	8.7
3501	usda	sr_legacy_food 2018-04	168788	Puddings, vanilla, dry mix, regular, prepared with 2% milk	54.4991	H	2.94
3502	usda	sr_legacy_food 2018-04	174526	Sauce, homemade, white, thick	54.4980	H	3.99
3503	usda	sr_legacy_food 2018-04	170729	BURGER KING, DOUBLE WHOPPER, no cheese	54.4968	W	13.94
3504	usda	sr_legacy_food 2018-04	171255	Cream, fluid, half and half	54.4952	H	3.13
3505	usda	sr_legacy_food 2018-04	169649	Puddings, banana, dry mix, instant, prepared with whole milk	54.4866	H	2.62
3506	usda	sr_legacy_food 2018-04	171250	Cheese, roquefort	54.4859	H	21.54
3507	usda	sr_legacy_food 2018-04	174951	Cookies, fudge, cake-type (includes trolley cakes)	54.4663	H	5
3508	usda	sr_legacy_food 2018-04	173420	Cheese, feta	54.4584	H	14.21
3509	usda	sr_legacy_food 2018-04	168829	Puddings, coconut cream, dry mix, regular, prepared with whole milk	54.4570	H	3
3510	usda	sr_legacy_food 2018-04	169017	APPLEBEE'S, fish, hand battered	54.4526	H	13.23
3511	usda	sr_legacy_food 2018-04	168830	Puddings, lemon, dry mix, instant, prepared with whole milk	54.4489	H	2.7
3512	usda	sr_legacy_food 2018-04	168785	Puddings, vanilla, dry mix, instant, prepared with whole milk	54.4489	H	2.7
3513	usda	sr_legacy_food 2018-04	170882	Milk, sheep, fluid	54.4432	H	5.98
3514	usda	sr_legacy_food 2018-04	169846	Restaurant, family style, fish fillet, battered or breaded, fried	54.4412	H	13.49
3515	usda	sr_legacy_food 2018-04	170044	Potatoes, hash brown, frozen, plain, prepared, pan fried in canola oil	54.4306	H	2.65
3516	usda	sr_legacy_food 2018-04	171161	Soup, vegetarian vegetable, canned, condensed	54.4214	W	1.72
3517	usda	sr_legacy_food 2018-04	172717	Cookies, chocolate chip, commercially prepared, soft-type	54.4076	H	3.63
3518	usda	sr_legacy_food 2018-04	168858	Snacks, tortilla chips, nacho-flavor, reduced fat	54.3968	W	8.7
3519	usda	sr_legacy_food 2018-04	174012	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8" fat, choice, raw	54.3942	W	22.01
3520	usda	sr_legacy_food 2018-04	170047	Potato puffs, frozen, unprepared	54.3903	H	1.93
3521	usda	sr_legacy_food 2018-04	168825	Puddings, banana, dry mix, regular, prepared with whole milk	54.3892	H	2.74
3522	usda	sr_legacy_food 2018-04	173465	Ice cream, soft serve, chocolate	54.3776	H	4.1
3523	usda	sr_legacy_food 2018-04	167981	Ice creams, french vanilla, soft-serve	54.3776	H	4.1
3524	usda	sr_legacy_food 2018-04	172684	Bread, rye	54.3718	K	8.5
3525	usda	sr_legacy_food 2018-04	168827	Puddings, coconut cream, dry mix, instant, prepared with whole milk	54.3663	H	2.9
3526	usda	sr_legacy_food 2018-04	172736	Cookies, sugar wafers with creme filling, regular	54.3495	K	3.84
3527	usda	sr_legacy_food 2018-04	168052	Fish, whitefish, dried (Alaska Native)	54.3424	H	62.44
3528	usda	sr_legacy_food 2018-04	170845	Cheese, mozzarella, whole milk	54.3405	H	22.17
3529	usda	sr_legacy_food 2018-04	173414	Cheese, cheddar (Includes foods for USDA's Food Distribution Program)	54.3404	H	22.87
3530	usda	sr_legacy_food 2018-04	174926	Bread, white, prepared from recipe, made with nonfat dry milk	54.3388	K	7.7
3531	usda	sr_legacy_food 2018-04	172685	Bread, rye, toasted	54.3330	K	9.4
3532	usda	sr_legacy_food 2018-04	169024	DENNY'S, fish fillet, battered or breaded, fried	54.3329	H	13.75
3533	usda	sr_legacy_food 2018-04	171268	Milk, lowfat, fluid, 1% milkfat, protein fortified, with added vitamin A and vitamin D	54.3300	H	3.93
3534	usda	sr_legacy_food 2018-04	170884	Milk shakes, thick vanilla	54.3261	H	3.86
3535	usda	sr_legacy_food 2018-04	170860	Cream, whipped, cream topping, pressurized	54.3188	H	3.2
3536	usda	foundation_food 2026-04	2003601	Mushroom, crimini	54.3146	H	3.09375
3537	usda	sr_legacy_food 2018-04	170287	Bulgur, cooked	54.3112	K	3.08
3538	usda	sr_legacy_food 2018-04	170688	Bulgur, dry	54.3092	K	12.29
3539	usda	sr_legacy_food 2018-04	172928	Pate, chicken liver, canned	54.3090	H	13.45
3540	usda	sr_legacy_food 2018-04	170883	Milk shakes, thick chocolate	54.3082	H	3.05
3541	usda	sr_legacy_food 2018-04	172896	Soup, pea, green, canned, prepared with equal volume milk	54.3068	H	4.97
3542	usda	sr_legacy_food 2018-04	172823	Crackers, whole-wheat, low salt	54.3030	K	8.8
3543	usda	sr_legacy_food 2018-04	171256	Cream, sour, reduced fat, cultured	54.2996	H	2.94
3544	usda	sr_legacy_food 2018-04	170671	Ice creams, regular, low carbohydrate, vanilla	54.2851	H	3.17
3545	usda	sr_legacy_food 2018-04	167575	Ice creams, vanilla	54.2851	H	3.5
3546	usda	sr_legacy_food 2018-04	171244	Cheese, mozzarella, low moisture, part-skim	54.2841	H	23.75
3547	usda	foundation_food 2026-04	2003599	Mushroom, king oyster	54.2699	H	2.40625
3548	usda	sr_legacy_food 2018-04	170858	Cream, fluid, light whipping	54.2686	H	2.17
3549	usda	sr_legacy_food 2018-04	169321	Beans, snap, green, cooked, boiled, drained, with salt	54.2655	H	1.89
3550	usda	sr_legacy_food 2018-04	169141	Beans, snap, green, cooked, boiled, drained, without salt	54.2655	H	1.89
3551	usda	sr_legacy_food 2018-04	169323	Beans, snap, yellow, cooked, boiled, drained, with salt	54.2655	H	1.89
3552	usda	sr_legacy_food 2018-04	169322	Beans, snap, yellow, cooked, boiled, drained, without salt	54.2655	H	1.89
3553	usda	sr_legacy_food 2018-04	173410	Butter, salted	54.2616	H	0.85
3554	usda	sr_legacy_food 2018-04	173411	Butter, whipped, with salt	54.2616	H	0.49
3555	usda	sr_legacy_food 2018-04	173430	Butter, without salt	54.2616	H	0.85
3556	usda	sr_legacy_food 2018-04	173226	Shake, fast food, vanilla	54.2554	H	3.37
3557	usda	sr_legacy_food 2018-04	170859	Cream, fluid, heavy whipping	54.2490	H	2.84
3558	usda	sr_legacy_food 2018-04	171270	Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)	54.2431	H	3.57
3559	usda	sr_legacy_food 2018-04	172193	Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids, without added vitamin A	54.2431	H	3.95
3560	usda	sr_legacy_food 2018-04	169605	Puddings, rice, dry mix, prepared with whole milk	54.2413	H	3.25
3561	usda	sr_legacy_food 2018-04	170018	Peas and carrots, frozen, cooked, boiled, drained, without salt	54.2337	W	3.09
3562	usda	sr_legacy_food 2018-04	172194	Milk, canned, evaporated, with added vitamin A	54.2288	H	6.81
3563	usda	sr_legacy_food 2018-04	171276	Milk, canned, evaporated, with added vitamin D and without added vitamin A	54.2288	H	6.81
3564	usda	sr_legacy_food 2018-04	171302	Milk, evaporated, 2% fat, with added vitamin A and vitamin D	54.2288	H	6.67
3565	usda	sr_legacy_food 2018-04	167521	Pie Crust, Cookie-type, Chocolate, Ready Crust	54.2258	H	6.08
3566	usda	sr_legacy_food 2018-04	171266	Milk, producer, fluid, 3.7% milkfat	54.2166	H	3.28
3567	usda	sr_legacy_food 2018-04	168888	Triticale flour, whole-grain	54.2070	K	13.18
3568	usda	sr_legacy_food 2018-04	170878	Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D	54.1970	H	7.55
3569	usda	sr_legacy_food 2018-04	168815	Frozen yogurts, vanilla, soft-serve	54.1953	H	4
3570	usda	sr_legacy_food 2018-04	167573	Ice creams, vanilla, rich	54.1935	H	3.5
3571	usda	sr_legacy_food 2018-04	171879	Beverages, chocolate-flavor beverage mix, powder, prepared with whole milk	54.1898	H	3.23
3572	usda	sr_legacy_food 2018-04	172930	Pate, liver, not specified, canned	54.1862	H	14.2
3573	usda	sr_legacy_food 2018-04	172967	Pate, truffle flavor	54.1862	H	11.2
3574	usda	sr_legacy_food 2018-04	167965	Snacks, pretzels, hard, whole-wheat including both salted and unsalted	54.1741	K	11.1
3575	usda	sr_legacy_food 2018-04	171779	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8" fat, select, raw	54.1665	W	22.37
3576	usda	sr_legacy_food 2018-04	170876	Milk, dry, whole, with added vitamin D	54.1599	H	26.32
3577	usda	sr_legacy_food 2018-04	173454	Milk, dry, whole, without added vitamin D	54.1599	H	26.32
3578	usda	sr_legacy_food 2018-04	172195	Milk, dry, nonfat, regular, with added vitamin A and vitamin D	54.1592	H	36.16
3579	usda	sr_legacy_food 2018-04	170877	Milk, dry, nonfat, regular, without added vitamin A and vitamin D	54.1592	H	36.16
3580	usda	sr_legacy_food 2018-04	174758	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8" fat, all grades, raw	54.1590	W	22.15
3581	usda	sr_legacy_food 2018-04	171272	Milk, dry, nonfat, instant, with added vitamin A and vitamin D	54.1510	H	35.1
3582	usda	sr_legacy_food 2018-04	172196	Milk, dry, nonfat, instant, without added vitamin A and vitamin D	54.1510	H	35.1
3583	usda	sr_legacy_food 2018-04	174870	Beverages, Strawberry-flavor beverage mix, powder, prepared with whole milk	54.1507	H	3
3584	usda	sr_legacy_food 2018-04	168793	Rennin, vanilla, dry mix, prepared with whole milk	54.1507	H	3.03
3585	usda	sr_legacy_food 2018-04	171273	Milk, dry, nonfat, calcium reduced	54.1488	H	35.5
3586	usda	sr_legacy_food 2018-04	171407	Salad dressing, mayonnaise, imitation, milk cream	54.1480	H	2.1
3587	usda	sr_legacy_food 2018-04	169718	Triticale	54.1452	K	13.05
3588	usda	sr_legacy_food 2018-04	168796	Flan, caramel custard, dry mix, prepared with whole milk	54.1410	H	2.95
3589	usda	sr_legacy_food 2018-04	174115	Beverages, Carob-flavor beverage mix, powder, prepared with whole milk	54.1355	H	3.16
3590	usda	sr_legacy_food 2018-04	171274	Milk, buttermilk, dried	54.1317	H	34.3
3591	usda	sr_legacy_food 2018-04	169612	Puddings, tapioca, dry mix, prepared with 2% milk	54.1309	H	2.88
3592	usda	sr_legacy_food 2018-04	174940	Cake, pound, commercially prepared, other than all butter, enriched	54.1239	H	5.2
3593	usda	sr_legacy_food 2018-04	175053	Cake, pound, commercially prepared, other than all butter, unenriched	54.1239	H	5.2
3594	usda	sr_legacy_food 2018-04	168790	Rennin, vanilla, dry mix, prepared with 2% milk	54.1172	H	3.06
3595	usda	sr_legacy_food 2018-04	167588	Puddings, banana, dry mix, instant, prepared with 2% milk	54.1147	H	2.76
3596	usda	sr_legacy_food 2018-04	168786	Puddings, lemon, dry mix, instant, prepared with 2% milk	54.1147	H	2.76
3597	usda	sr_legacy_food 2018-04	169621	Flan, caramel custard, dry mix, prepared with 2% milk	54.1069	H	2.99
3598	usda	sr_legacy_food 2018-04	168587	Seeds, sisymbrium sp. seeds, whole, dried	54.0985	H	12.14
3599	usda	sr_legacy_food 2018-04	170871	Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D	54.0931	H	3.95
3600	usda	sr_legacy_food 2018-04	174013	Beef composite, separable lean only, trimmed to 1/8" fat, choice, cooked	54.0916	W	28.73
3601	usda	sr_legacy_food 2018-04	169607	Puddings, tapioca, dry mix, prepared with whole milk	54.0846	H	2.84
3602	usda	sr_legacy_food 2018-04	174953	Cookies, chocolate chip, refrigerated dough	54.0796	H	3.98
3603	usda	sr_legacy_food 2018-04	174525	Sauce, homemade, white, medium	54.0792	H	3.84
3604	usda	sr_legacy_food 2018-04	170492	Corn pudding, home prepared	54.0764	H	4.42
3605	usda	sr_legacy_food 2018-04	171259	Sour dressing, non-butterfat, cultured, filled cream-type	54.0693	H	3.25
3606	usda	sr_legacy_food 2018-04	172706	Cake, sponge, commercially prepared	54.0581	H	5.4
3607	usda	sr_legacy_food 2018-04	168568	Carrots, baby, raw	54.0500	H	0.64
3608	usda	sr_legacy_food 2018-04	173494	Babyfood, dinner, vegetables and beef, strained	54.0474	W	2.21
3609	usda	sr_legacy_food 2018-04	170875	Milk, low sodium, fluid	54.0471	H	3.1
3610	usda	sr_legacy_food 2018-04	169731	Noodles, egg, dry, enriched	54.0350	K	14.16
3611	usda	sr_legacy_food 2018-04	169755	Noodles, egg, dry, unenriched	54.0350	K	14.16
3612	usda	sr_legacy_food 2018-04	174954	Cookies, chocolate chip, refrigerated dough, baked	54.0306	H	4.9
3613	usda	sr_legacy_food 2018-04	171275	Milk, canned, condensed, sweetened	54.0194	H	7.91
3614	usda	foundation_food 2026-04	1999629	Mushrooms, white button	54.0152	H	2.89062
3615	usda	sr_legacy_food 2018-04	169600	Puddings, chocolate, dry mix, instant, prepared with whole milk	54.0096	H	3.1
3616	usda	sr_legacy_food 2018-04	172696	Cake, boston cream pie, commercially prepared	54.0096	H	2.4
3617	usda	sr_legacy_food 2018-04	171104	Poultry, mechanically deboned, from backs and necks with skin, raw	54.0045	W	11.39
3618	usda	sr_legacy_food 2018-04	170327	BURGER KING, french fries	54.0016	H	3.23
3619	usda	sr_legacy_food 2018-04	175098	Alcoholic beverage, liqueur, coffee with cream, 34 proof	53.9958	H	2.8
3620	usda	sr_legacy_food 2018-04	170527	Pumpkin, canned, with salt	53.9788	H	1.1
3621	usda	sr_legacy_food 2018-04	168450	Pumpkin, canned, without salt	53.9788	H	1.1
3622	usda	sr_legacy_food 2018-04	168080	Restaurant, Chinese, shrimp and vegetables	53.9788	H	5.9
3623	usda	sr_legacy_food 2018-04	170861	Milk, filled, fluid, with blend of hydrogenated vegetable oils	53.9747	H	3.33
3624	usda	sr_legacy_food 2018-04	170862	Milk, filled, fluid, with lauric acid oil	53.9747	H	3.33
